seedResourceAcquisitionFitness,turn,seedPopulation,error
1.25,14,13.975,3.948815947249651
1.25,15,15.5,4.399618999847519
1.25,16,16.94,4.711889570334645
1.25,17,18.45,5.036281518641152
1.25,18,19.87,5.408085663879495
1.25,19,21.74,5.7595347390266625
1.25,20,23.225,6.0803332547577895
1.25,21,24.425,6.292262202549814
1.25,22,26.115,6.762010097262138
1.25,23,26.82,6.812100920686159
1.25,24,28.19,7.04481991969649
1.25,25,29.835,7.3697932978065985
1.25,26,30.61,7.495570109162692
1.25,27,31.31,7.629182660554946
1.25,28,32.28,7.84470410807856
1.25,29,33.345,8.08776762047809
1.25,30,33.345,8.008377113841302
1.25,31,34.005,8.128802620155888
1.25,32,34.525,8.246716493009544
1.25,33,35.21,8.384326163578649
1.25,34,35.385,8.431655240356697
1.25,35,35.455,8.457271732657098
1.25,36,36.405,8.657681819133096
1.25,37,36.14,8.599298015370493
1.25,38,36.065,8.564624251680542
1.25,39,36.31,8.602139789486273
1.25,40,36.945,8.766266504140283
1.25,41,36.45,8.65596984226174
1.25,42,36.98,8.772919913711327
1.25,43,36.665,8.70733707907991
1.25,44,36.445,8.656141299505894
1.25,45,36.885,8.743682402128663
1.25,46,37.01,8.775056747995048
1.25,47,36.64,8.698794085128114
1.25,48,36.73,8.707478665042437
1.25,49,36.78,8.717235074284098
1.3,0,1.0,0.0
1.3,1,1.265,0.2015720154748144
1.3,2,1.54,0.3377382749478606
1.3,3,1.985,0.5245711317530528
1.3,4,2.505,0.7463234823410394
1.3,5,3.31,1.0395298417842675
1.3,6,4.16,1.2475419694321905
1.3,7,5.095,1.5344677502014612
1.3,8,6.065,1.8429403897812557
1.3,9,7.63,2.276974098433114
1.3,10,8.975,2.6126857372240107
1.3,11,10.75,3.053675243325287
1.3,12,12.38,3.4813054891132698
1.3,13,14.025,3.8240629240395485
1.3,14,16.82,4.465100354712021
1.3,15,19.005,4.953752301716342
1.3,16,21.075,5.4465220066675535
1.3,17,22.455,5.593815216982776
1.3,18,24.67,6.152488670062503
1.3,19,25.675,6.283675730291581
1.3,20,27.85,6.705194639714978
1.3,21,29.13,6.908994351371575
1.3,22,31.135,7.228579231354857
1.3,23,33.05,7.5994549675112495
1.3,24,34.005,7.7332705766401055
1.3,25,35.635,8.069834726522636
1.3,26,35.85,8.051820537380422
1.3,27,36.6,8.178795497300676
1.3,28,37.795,8.431588746772995
1.3,29,37.865,8.400376839579494
1.3,30,38.795,8.603622645338419
1.3,31,38.6,8.53488125504871
1.3,32,39.67,8.76984031592474
1.3,33,39.455,8.717627757839804
1.3,34,39.62,8.747103686998408
1.3,35,39.76,8.80018501143805
1.3,36,40.365,8.90959915225232
1.3,37,40.11,8.843066035471626
1.3,38,40.36,8.897244776703477
1.3,39,40.485,8.92016377474754
1.3,40,40.46,8.91208723572441
1.3,41,40.715,8.966242726142156
1.3,42,40.515,8.927635923916185
1.3,43,40.635,8.95211265399415
1.3,44,40.61,8.951605180539921
1.3,45,40.48,8.92068410033811
1.3,46,40.76,8.979790196302496
1.3,47,40.66,8.95819291805422
1.3,48,40.55,8.939347778546946
1.3,49,40.645,8.955479084913271
1.35,0,1.0,0.0
1.35,1,1.205,0.20469133512040472
1.35,2,1.585,0.3795646393336707
1.35,3,2.235,0.6327784332710416
1.35,4,2.905,0.9178770838383525
1.35,5,3.765,1.0920692284717517
1.35,6,4.54,1.3389159728762383
1.35,7,5.935,1.8107986112345609
1.35,8,7.19,2.170691410979215
1.35,9,8.81,2.5611950150434346
1.35,10,11.035,3.147067744745529
1.35,11,13.14,3.634158320568323
1.35,12,15.37,4.233393680006115
1.35,13,18.105,4.8638313806618605
1.35,14,20.4,5.238631435894678
1.35,15,22.895,5.832970932018835
1.35,16,25.575,6.374317232314926
1.35,17,27.365,6.697358723127433
1.35,18,29.46,7.125249502814015
1.35,19,30.765,7.345720939626453
1.35,20,32.05,7.616940012690947
1.35,21,33.75,7.949339549373818
1.35,22,34.675,8.070014783016319
1.35,23,34.515,7.978565832262664
1.35,24,35.5,8.17820733330932
1.35,25,36.975,8.469709776547504
1.35,26,37.045,8.48088223904962
1.35,27,38.11,8.711384444043098
1.35,28,38.26,8.757577955335243
1.35,29,38.76,8.838721705784923
1.35,30,38.26,8.717198540256792
1.35,31,38.79,8.824491765638708
1.35,32,38.68,8.793576423020532
1.35,33,38.825,8.820709927205321
1.35,34,38.815,8.823542240001878
1.35,35,38.805,8.824756937843404
1.35,36,38.89,8.838788326827395
1.35,37,38.825,8.82328582001147
1.35,38,39.11,8.890861878833363
1.35,39,39.21,8.915134441671803
1.35,40,39.205,8.917975220683104
1.35,41,39.125,8.89884603013877
1.35,42,39.165,8.90732010689057
1.35,43,39.19,8.913214125478056
1.35,44,39.25,8.929229405353766
1.35,45,39.145,8.902935773581632
1.35,46,39.145,8.902935773581632
1.35,47,39.145,8.902935773581632
1.35,48,39.145,8.902935773581632
1.35,49,39.145,8.902935773581632
1.4,0,1.0,0.0
1.4,1,1.485,0.2100347545957928
1.4,2,1.945,0.4028507682739402
1.4,3,2.735,0.6231371111690351
1.4,4,3.945,0.9429430863741342
1.4,5,5.585,1.4348869204530441
1.4,6,7.055,1.7648846219946908
1.4,7,8.92,2.2731865081893607
1.4,8,11.325,2.809776277838374
1.4,9,14.25,3.4339171579928127
1.4,10,16.99,3.97404593103332
1.4,11,20.04,4.583161143795866
1.4,12,23.335,5.152343651650796
1.4,13,26.585,5.7539459811034135
1.4,14,30.35,6.454206661432071
1.4,15,32.985,6.844135932792106
1.4,16,35.035,7.128962492409091
1.4,17,38.115,7.634394300240729
1.4,18,39.325,7.761071096740391
1.4,19,41.545,8.20462887713289
1.4,20,42.755,8.324283642740575
1.4,21,43.445,8.396427139910756
1.4,22,44.895,8.63499275453352
1.4,23,45.21,8.635419047040351
1.4,24,46.06,8.730021712667245
1.4,25,46.695,8.827472579394268
1.4,26,47.165,8.86096095655546
1.4,27,47.265,8.879972637475475
1.4,28,47.345,8.876163467758033
1.4,29,47.74,8.921042588080645
1.4,30,47.82,8.924193982760507
1.4,31,47.87,8.921341378838022
1.4,32,47.83,8.909337249954035
1.4,33,48.12,8.9544170229628
1.4,34,48.19,8.971994505852834
1.4,35,48.59,9.040540543658736
1.4,36,48.305,8.986196822153566
1.4,37,48.28,8.980398265634754
1.4,38,48.31,8.986938687927314
1.4,39,48.43,9.007128697806543
1.4,40,48.335,8.990276718405866
1.4,41,48.28,8.983537701291425
1.4,42,48.28,8.983537701291425
1.4,43,48.28,8.983537701291425
1.4,44,48.28,8.983537701291425
1.4,45,48.28,8.983537701291425
1.4,46,48.28,8.983537701291425
1.4,47,48.28,8.983537701291425
1.4,48,48.28,8.983537701291425
1.4,49,48.28,8.983537701291425
1.45,0,1.0,0.0
1.45,1,1.46,0.23455609694840152
1.45,2,1.96,0.3811182971067597
1.45,3,2.66,0.5869387543161753
1.45,4,3.78,0.876190970000811
1.45,5,5.39,1.2639673394164888
1.45,6,7.225,1.7461042713802613
1.45,7,9.585,2.2729615697533267
1.45,8,12.41,2.9197448397659365
1.45,9,15.735,3.660328552821248
1.45,10,18.895,4.2770944614394
1.45,11,23.115,4.996384427368422
1.45,12,27.15,5.507841959226113
1.45,13,31.08,6.171661209954038
1.45,14,33.99,6.505052534739033
