seedResourceAcquisitionFitness,seedResilience,seedMutationProbability,turn,seedPopulation,error
1.6,0.7,0.04,19,110.2,39.22162414586482
1.6,0.7,0.04,20,110.2,39.22162414586482
1.6,0.7,0.04,21,110.2,39.22162414586482
1.6,0.7,0.04,22,110.2,39.22162414586482
1.6,0.7,0.04,23,110.2,39.22162414586482
1.6,0.7,0.04,24,110.2,39.22162414586482
1.6,0.7,0.04,25,110.2,39.22162414586482
1.6,0.7,0.04,26,110.2,39.22162414586482
1.6,0.7,0.04,27,110.2,39.22162414586482
1.6,0.7,0.04,28,110.2,39.22162414586482
1.6,0.7,0.04,29,110.2,39.22162414586482
1.6,0.7,0.04,30,110.2,39.22162414586482
1.6,0.7,0.04,31,110.2,39.22162414586482
1.6,0.7,0.04,32,110.2,39.22162414586482
1.6,0.7,0.04,33,110.2,39.22162414586482
1.6,0.7,0.04,34,110.2,39.22162414586482
1.6,0.7,0.04,35,110.2,39.22162414586482
1.6,0.7,0.04,36,110.2,39.22162414586482
1.6,0.7,0.04,37,110.2,39.22162414586482
1.6,0.7,0.04,38,110.2,39.22162414586482
1.6,0.7,0.04,39,110.2,39.22162414586482
1.6,0.7,0.04,40,110.2,39.22162414586482
1.6,0.7,0.04,41,110.2,39.22162414586482
1.6,0.7,0.04,42,110.2,39.22162414586482
1.6,0.7,0.04,43,110.2,39.22162414586482
1.6,0.7,0.04,44,110.2,39.22162414586482
1.6,0.7,0.04,45,110.2,39.22162414586482
1.6,0.7,0.04,46,110.2,39.22162414586482
1.6,0.7,0.04,47,110.2,39.22162414586482
1.6,0.7,0.04,48,110.2,39.22162414586482
1.6,0.7,0.04,49,110.2,39.22162414586482
1.6,0.7,0.04,50,110.2,39.22162414586482
1.6,0.7,0.06,0,1.0,0.0
1.6,0.7,0.06,1,1.9,1.4128377358910726
1.6,0.7,0.06,2,2.9,2.886688257570483
1.6,0.7,0.06,3,5.7,4.993549709665616
1.6,0.7,0.06,4,9.1,9.069894510310808
1.6,0.7,0.06,5,15.3,15.41566605753555
1.6,0.7,0.06,6,25.1,25.837521070622138
1.6,0.7,0.06,7,32.6,30.618211337226146
1.6,0.7,0.06,8,41.9,36.02028932062499
1.6,0.7,0.06,9,52.4,41.823754683121024
1.6,0.7,0.06,10,61.3,45.42812111558427
1.6,0.7,0.06,11,63.7,45.41649529617464
1.6,0.7,0.06,12,72.6,51.48748817548341
1.6,0.7,0.06,13,74.0,50.50541383423209
1.6,0.7,0.06,14,75.1,51.06783338954577
1.6,0.7,0.06,15,74.8,51.58298840079659
1.6,0.7,0.06,16,78.2,53.31671909441607
1.6,0.7,0.06,17,79.9,54.681223307431466
1.6,0.7,0.06,18,78.8,54.70314092668669
1.6,0.7,0.06,19,83.3,57.45328729484624
1.6,0.7,0.06,20,83.2,57.35715757897712
1.6,0.7,0.06,21,83.2,57.35715757897712
1.6,0.7,0.06,22,83.2,57.35715757897712
1.6,0.7,0.06,23,83.2,57.35715757897712
1.6,0.7,0.06,24,83.2,57.35715757897712
1.6,0.7,0.06,25,83.2,57.35715757897712
1.6,0.7,0.06,26,83.2,57.35715757897712
1.6,0.7,0.06,27,83.2,57.35715757897712
1.6,0.7,0.06,28,83.2,57.35715757897712
1.6,0.7,0.06,29,83.2,57.35715757897712
1.6,0.7,0.06,30,83.2,57.35715757897712
1.6,0.7,0.06,31,83.2,57.35715757897712
1.6,0.7,0.06,32,83.2,57.35715757897712
1.6,0.7,0.06,33,83.2,57.35715757897712
1.6,0.7,0.06,34,83.2,57.35715757897712
1.6,0.7,0.06,35,83.2,57.35715757897712
1.6,0.7,0.06,36,83.2,57.35715757897712
1.6,0.7,0.06,37,83.2,57.35715757897712
1.6,0.7,0.06,38,83.2,57.35715757897712
1.6,0.7,0.06,39,83.2,57.35715757897712
1.6,0.7,0.06,40,83.2,57.35715757897712
1.6,0.7,0.06,41,83.2,57.35715757897712
1.6,0.7,0.06,42,83.2,57.35715757897712
1.6,0.7,0.06,43,83.2,57.35715757897712
1.6,0.7,0.06,44,83.2,57.35715757897712
1.6,0.7,0.06,45,83.2,57.35715757897712
1.6,0.7,0.06,46,83.2,57.35715757897712
1.6,0.7,0.06,47,83.2,57.35715757897712
1.6,0.7,0.06,48,83.2,57.35715757897712
1.6,0.7,0.06,49,83.2,57.35715757897712
1.6,0.7,0.06,50,83.2,57.35715757897712
1.6,0.7,0.08,0,1.0,0.0
1.6,0.7,0.08,1,2.6,0.8221505865918561
1.6,0.7,0.08,2,6.1,3.774568913523369
1.6,0.7,0.08,3,10.8,6.9822321441484
1.6,0.7,0.08,4,17.9,13.92849334671967
1.6,0.7,0.08,5,27.1,19.604079024113496
1.6,0.7,0.08,6,40.7,31.168108527315482
1.6,0.7,0.08,7,54.0,35.218382447326654
1.6,0.7,0.08,8,61.3,36.787937368712996
1.6,0.7,0.08,9,71.2,40.30529838602162
1.6,0.7,0.08,10,76.4,41.450884773603356
1.6,0.7,0.08,11,83.3,44.90433138350755
1.6,0.7,0.08,12,86.7,45.97121832206487
1.6,0.7,0.08,13,84.0,44.26462117665614
1.6,0.7,0.08,14,82.4,43.72254870547728
1.6,0.7,0.08,15,87.1,45.946859420779845
1.6,0.7,0.08,16,86.6,45.493519030427606
1.6,0.7,0.08,17,93.2,49.49105821042678
1.6,0.7,0.08,18,93.5,49.69008107676456
1.6,0.7,0.08,19,93.5,49.69008107676456
1.6,0.7,0.08,20,93.5,49.69008107676456
1.6,0.7,0.08,21,93.5,49.69008107676456
1.6,0.7,0.08,22,93.5,49.69008107676456
1.6,0.7,0.08,23,93.5,49.69008107676456
1.6,0.7,0.08,24,93.5,49.69008107676456
1.6,0.7,0.08,25,93.5,49.69008107676456
1.6,0.7,0.08,26,93.5,49.69008107676456
1.6,0.7,0.08,27,93.5,49.69008107676456
1.6,0.7,0.08,28,93.5,49.69008107676456
1.6,0.7,0.08,29,93.5,49.69008107676456
1.6,0.7,0.08,30,93.5,49.69008107676456
1.6,0.7,0.08,31,93.5,49.69008107676456
1.6,0.7,0.08,32,93.5,49.69008107676456
1.6,0.7,0.08,33,93.5,49.69008107676456
1.6,0.7,0.08,34,93.5,49.69008107676456
1.6,0.7,0.08,35,93.5,49.69008107676456
1.6,0.7,0.08,36,93.5,49.69008107676456
1.6,0.7,0.08,37,93.5,49.69008107676456
1.6,0.7,0.08,38,93.5,49.69008107676456
1.6,0.7,0.08,39,93.5,49.69008107676456
1.6,0.7,0.08,40,93.5,49.69008107676456
1.6,0.7,0.08,41,93.5,49.69008107676456
1.6,0.7,0.08,42,93.5,49.69008107676456
1.6,0.7,0.08,43,93.5,49.69008107676456
1.6,0.7,0.08,44,93.5,49.69008107676456
1.6,0.7,0.08,45,93.5,49.69008107676456
1.6,0.7,0.08,46,93.5,49.69008107676456
1.6,0.7,0.08,47,93.5,49.69008107676456
1.6,0.7,0.08,48,93.5,49.69008107676456
1.6,0.7,0.08,49,93.5,49.69008107676456
1.6,0.7,0.08,50,93.5,49.69008107676456
1.6,0.7,0.1,0,1.0,0.0
1.6,0.7,0.1,1,2.0,1.8949634709182612
1.6,0.7,0.1,2,3.9,4.198455480066883
1.6,0.7,0.1,3,7.5,6.695765437662472
1.6,0.7,0.1,4,13.4,9.944709162555464
1.6,0.7,0.1,5,20.7,15.090229117309704
1.6,0.7,0.1,6,34.5,27.63029213130052
1.6,0.7,0.1,7,39.5,31.58950478423483
1.6,0.7,0.1,8,49.5,39.937953426946606
1.6,0.7,0.1,9,55.3,41.52687109390543
1.6,0.7,0.1,10,60.5,44.9447673181224
1.6,0.7,0.1,11,70.1,49.69475687013189
1.6,0.7,0.1,12,72.4,51.378656285565725
1.6,0.7,0.1,13,82.2,55.66011083099732
1.6,0.7,0.1,14,74.2,52.26236745262619
1.6,0.7,0.1,15,77.9,52.74043546958626
1.6,0.7,0.1,16,81.3,55.34470881481614
1.6,0.7,0.1,17,78.9,53.232762495438145
1.6,0.7,0.1,18,78.9,53.36750461769957
1.6,0.7,0.1,19,77.8,52.70708279712331
1.6,0.7,0.1,20,77.8,52.70708279712331
1.6,0.7,0.1,21,77.8,52.70708279712331
1.6,0.7,0.1,22,77.8,52.70708279712331
1.6,0.7,0.1,23,77.8,52.70708279712331
1.6,0.7,0.1,24,77.8,52.70708279712331
1.6,0.7,0.1,25,77.8,52.70708279712331
1.6,0.7,0.1,26,77.8,52.70708279712331
1.6,0.7,0.1,27,77.8,52.70708279712331
1.6,0.7,0.1,28,77.8,52.70708279712331
1.6,0.7,0.1,29,77.8,52.70708279712331
1.6,0.7,0.1,30,77.8,52.70708279712331
1.6,0.7,0.1,31,77.8,52.70708279712331
1.6,0.7,0.1,32,77.8,52.70708279712331
1.6,0.7,0.1,33,77.8,52.70708279712331
1.6,0.7,0.1,34,77.8,52.70708279712331
1.6,0.7,0.1,35,77.8,52.70708279712331
1.6,0.7,0.1,36,77.8,52.70708279712331
1.6,0.7,0.1,37,77.8,52.70708279712331
1.6,0.7,0.1,38,77.8,52.70708279712331
1.6,0.7,0.1,39,77.8,52.70708279712331
1.6,0.7,0.1,40,77.8,52.70708279712331
1.6,0.7,0.1,41,77.8,52.70708279712331
1.6,0.7,0.1,42,77.8,52.70708279712331
1.6,0.7,0.1,43,77.8,52.70708279712331
1.6,0.7,0.1,44,77.8,52.70708279712331
1.6,0.7,0.1,45,77.8,52.70708279712331
1.6,0.7,0.1,46,77.8,52.70708279712331
1.6,0.7,0.1,47,77.8,52.70708279712331
1.6,0.7,0.1,48,77.8,52.70708279712331
1.6,0.7,0.1,49,77.8,52.70708279712331
1.6,0.7,0.1,50,77.8,52.70708279712331
1.6,0.8,0.0,0,1.0,0.0
1.6,0.8,0.0,1,2.5,1.320089437432295
1.6,0.8,0.0,2,4.5,3.6839433893456675
1.6,0.8,0.0,3,6.9,4.764085990077596
1.6,0.8,0.0,4,17.7,13.548735477334667
1.6,0.8,0.0,5,27.8,18.7861858789851
1.6,0.8,0.0,6,41.7,26.047588984697903
1.6,0.8,0.0,7,52.1,31.55672308760695
1.6,0.8,0.0,8,70.3,37.40291055478303
1.6,0.8,0.0,9,85.2,40.68088002247169
1.6,0.8,0.0,10,93.5,42.85164184783911
1.6,0.8,0.0,11,89.9,35.719965333197656
1.6,0.8,0.0,12,101.6,35.77831310540738
1.6,0.8,0.0,13,101.8,37.588109819415294
1.6,0.8,0.0,14,103.0,38.160321183330424
1.6,0.8,0.0,15,104.2,38.02668659356539
1.6,0.8,0.0,16,97.0,35.48427552410408
1.6,0.8,0.0,17,98.6,36.5261853419055
1.6,0.8,0.0,18,98.6,36.5261853419055
1.6,0.8,0.0,19,98.6,36.5261853419055
1.6,0.8,0.0,20,98.6,36.5261853419055
1.6,0.8,0.0,21,98.6,36.5261853419055
1.6,0.8,0.0,22,98.6,36.5261853419055
1.6,0.8,0.0,23,98.6,36.5261853419055
1.6,0.8,0.0,24,98.6,36.5261853419055
1.6,0.8,0.0,25,98.6,36.5261853419055
1.6,0.8,0.0,26,98.6,36.5261853419055
1.6,0.8,0.0,27,98.6,36.5261853419055
1.6,0.8,0.0,28,98.6,36.5261853419055
1.6,0.8,0.0,29,98.6,36.5261853419055
1.6,0.8,0.0,30,98.6,36.5261853419055
1.6,0.8,0.0,31,98.6,36.5261853419055
1.6,0.8,0.0,32,98.6,36.5261853419055
1.6,0.8,0.0,33,98.6,36.5261853419055
1.6,0.8,0.0,34,98.6,36.5261853419055
1.6,0.8,0.0,35,98.6,36.5261853419055
1.6,0.8,0.0,36,98.6,36.5261853419055
1.6,0.8,0.0,37,98.6,36.5261853419055
1.6,0.8,0.0,38,98.6,36.5261853419055
1.6,0.8,0.0,39,98.6,36.5261853419055
1.6,0.8,0.0,40,98.6,36.5261853419055
1.6,0.8,0.0,41,98.6,36.5261853419055
1.6,0.8,0.0,42,98.6,36.5261853419055
1.6,0.8,0.0,43,98.6,36.5261853419055
1.6,0.8,0.0,44,98.6,36.5261853419055
1.6,0.8,0.0,45,98.6,36.5261853419055
1.6,0.8,0.0,46,98.6,36.5261853419055
1.6,0.8,0.0,47,98.6,36.5261853419055
1.6,0.8,0.0,48,98.6,36.5261853419055
1.6,0.8,0.0,49,98.6,36.5261853419055
1.6,0.8,0.0,50,98.6,36.5261853419055
1.6,0.8,0.02,0,1.0,0.0
1.6,0.8,0.02,1,2.8,1.438763526535749
1.6,0.8,0.02,2,5.1,3.631972931919702
1.6,0.8,0.02,3,8.8,6.860155737823728
1.6,0.8,0.02,4,12.6,9.620830613797182
1.6,0.8,0.02,5,22.8,16.576072819852413
1.6,0.8,0.02,6,36.7,24.775813486254957
1.6,0.8,0.02,7,50.1,32.10090755513563
1.6,0.8,0.02,8,66.0,38.40035159783574
1.6,0.8,0.02,9,73.7,38.287559217186825
1.6,0.8,0.02,10,92.1,44.4846577363422
1.6,0.8,0.02,11,97.6,40.62476413704163
1.6,0.8,0.02,12,91.7,35.395021009644
1.6,0.8,0.02,13,100.1,37.24558237757059
1.6,0.8,0.02,14,103.4,37.8775268358751
1.6,0.8,0.02,15,105.7,37.754222221992464
1.6,0.8,0.02,16,113.2,39.524734468514794
1.6,0.8,0.02,17,112.0,39.8313717054761
1.6,0.8,0.02,18,112.1,39.80073468377003
1.6,0.8,0.02,19,114.0,39.67196056011005
1.6,0.8,0.02,20,114.0,39.67196056011005
1.6,0.8,0.02,21,114.0,39.67196056011005
1.6,0.8,0.02,22,114.0,39.67196056011005
1.6,0.8,0.02,23,114.0,39.67196056011005
1.6,0.8,0.02,24,114.0,39.67196056011005
1.6,0.8,0.02,25,114.0,39.67196056011005
1.6,0.8,0.02,26,114.0,39.67196056011005
1.6,0.8,0.02,27,114.0,39.67196056011005
1.6,0.8,0.02,28,114.0,39.67196056011005
1.6,0.8,0.02,29,114.0,39.67196056011005
1.6,0.8,0.02,30,114.0,39.67196056011005
1.6,0.8,0.02,31,114.0,39.67196056011005
1.6,0.8,0.02,32,114.0,39.67196056011005
1.6,0.8,0.02,33,114.0,39.67196056011005
1.6,0.8,0.02,34,114.0,39.67196056011005
1.6,0.8,0.02,35,114.0,39.67196056011005
1.6,0.8,0.02,36,114.0,39.67196056011005
1.6,0.8,0.02,37,114.0,39.67196056011005
1.6,0.8,0.02,38,114.0,39.67196056011005
1.6,0.8,0.02,39,114.0,39.67196056011005
1.6,0.8,0.02,40,114.0,39.67196056011005
1.6,0.8,0.02,41,114.0,39.67196056011005
1.6,0.8,0.02,42,114.0,39.67196056011005
1.6,0.8,0.02,43,114.0,39.67196056011005
1.6,0.8,0.02,44,114.0,39.67196056011005
1.6,0.8,0.02,45,114.0,39.67196056011005
1.6,0.8,0.02,46,114.0,39.67196056011005
1.6,0.8,0.02,47,114.0,39.67196056011005
1.6,0.8,0.02,48,114.0,39.67196056011005
1.6,0.8,0.02,49,114.0,39.67196056011005
1.6,0.8,0.02,50,114.0,39.67196056011005
1.6,0.8,0.04,0,1.0,0.0
1.6,0.8,0.04,1,2.3,1.7829724465807506
1.6,0.8,0.04,2,4.0,3.9802194124311474
1.6,0.8,0.04,3,6.0,5.320210071700255
1.6,0.8,0.04,4,9.4,8.612983900885238
1.6,0.8,0.04,5,18.1,17.285031758714837
1.6,0.8,0.04,6,25.6,23.21847726237172
1.6,0.8,0.04,7,36.6,32.463238218534904
1.6,0.8,0.04,8,46.8,40.706833401926716
1.6,0.8,0.04,9,55.4,48.79344251462647
1.6,0.8,0.04,10,61.7,53.65881002754439
1.6,0.8,0.04,11,66.2,56.20956739216863
1.6,0.8,0.04,12,72.8,61.379405646379894
1.6,0.8,0.04,13,66.8,56.56917324512307
1.6,0.8,0.04,14,67.7,57.50840877308794
1.6,0.8,0.04,15,72.0,60.85962428672821
1.6,0.8,0.04,16,72.5,61.35608600366396
1.6,0.8,0.04,17,71.8,60.80719335711106
1.6,0.8,0.04,18,71.4,60.52586404855289
1.6,0.8,0.04,19,71.0,60.268460788544914
1.6,0.8,0.04,20,71.3,60.45925774382899
1.6,0.8,0.04,21,71.3,60.45925774382899
1.6,0.8,0.04,22,71.3,60.45925774382899
1.6,0.8,0.04,23,71.3,60.45925774382899
1.6,0.8,0.04,24,71.3,60.45925774382899
1.6,0.8,0.04,25,71.3,60.45925774382899
1.6,0.8,0.04,26,71.3,60.45925774382899
1.6,0.8,0.04,27,71.3,60.45925774382899
1.6,0.8,0.04,28,71.3,60.45925774382899
1.6,0.8,0.04,29,71.3,60.45925774382899
1.6,0.8,0.04,30,71.3,60.45925774382899
1.6,0.8,0.04,31,71.3,60.45925774382899
1.6,0.8,0.04,32,71.3,60.45925774382899
1.6,0.8,0.04,33,71.3,60.45925774382899
1.6,0.8,0.04,34,71.3,60.45925774382899
1.6,0.8,0.04,35,71.3,60.45925774382899
1.6,0.8,0.04,36,71.3,60.45925774382899
1.6,0.8,0.04,37,71.3,60.45925774382899
1.6,0.8,0.04,38,71.3,60.45925774382899
1.6,0.8,0.04,39,71.3,60.45925774382899
1.6,0.8,0.04,40,71.3,60.45925774382899
1.6,0.8,0.04,41,71.3,60.45925774382899
1.6,0.8,0.04,42,71.3,60.45925774382899
1.6,0.8,0.04,43,71.3,60.45925774382899
1.6,0.8,0.04,44,71.3,60.45925774382899
1.6,0.8,0.04,45,71.3,60.45925774382899
1.6,0.8,0.04,46,71.3,60.45925774382899
1.6,0.8,0.04,47,71.3,60.45925774382899
1.6,0.8,0.04,48,71.3,60.45925774382899
1.6,0.8,0.04,49,71.3,60.45925774382899
1.6,0.8,0.04,50,71.3,60.45925774382899
1.6,0.8,0.06,0,1.0,0.0
1.6,0.8,0.06,1,2.2,1.8268585634846182
1.6,0.8,0.06,2,4.9,5.3489173397422505
1.6,0.8,0.06,3,8.2,9.015585024875442
1.6,0.8,0.06,4,12.4,15.361790758990713
1.6,0.8,0.06,5,20.1,25.09517029081823
1.6,0.8,0.06,6,27.8,31.88749497089856
1.6,0.8,0.06,7,37.1,42.10374852521261
1.6,0.8,0.06,8,41.5,43.992379252321065
1.6,0.8,0.06,9,50.1,56.09417608379317
1.6,0.8,0.06,10,45.6,47.9814858610645
1.6,0.8,0.06,11,49.9,52.914368781495085
1.6,0.8,0.06,12,52.1,54.795060644487954
1.6,0.8,0.06,13,56.9,59.179942448399565
1.6,0.8,0.06,14,59.6,62.19373563730064
1.6,0.8,0.06,15,59.2,61.64039412501298
1.6,0.8,0.06,16,58.8,61.5409370084008
1.6,0.8,0.06,17,59.8,62.26942708116653
1.6,0.8,0.06,18,59.6,62.078154018124444
1.6,0.8,0.06,19,59.6,62.078154018124444
1.6,0.8,0.06,20,59.6,62.078154018124444
1.6,0.8,0.06,21,59.6,62.078154018124444
1.6,0.8,0.06,22,59.6,62.078154018124444
1.6,0.8,0.06,23,59.6,62.078154018124444
1.6,0.8,0.06,24,59.6,62.078154018124444
1.6,0.8,0.06,25,59.6,62.078154018124444
1.6,0.8,0.06,26,59.6,62.078154018124444
1.6,0.8,0.06,27,59.6,62.078154018124444
1.6,0.8,0.06,28,59.6,62.078154018124444
1.6,0.8,0.06,29,59.6,62.078154018124444
1.6,0.8,0.06,30,59.6,62.078154018124444
1.6,0.8,0.06,31,59.6,62.078154018124444
1.6,0.8,0.06,32,59.6,62.078154018124444
1.6,0.8,0.06,33,59.6,62.078154018124444
1.6,0.8,0.06,34,59.6,62.078154018124444
1.6,0.8,0.06,35,59.6,62.078154018124444
1.6,0.8,0.06,36,59.6,62.078154018124444
1.6,0.8,0.06,37,59.6,62.078154018124444
1.6,0.8,0.06,38,59.6,62.078154018124444
1.6,0.8,0.06,39,59.6,62.078154018124444
1.6,0.8,0.06,40,59.6,62.078154018124444
1.6,0.8,0.06,41,59.6,62.078154018124444
1.6,0.8,0.06,42,59.6,62.078154018124444
1.6,0.8,0.06,43,59.6,62.078154018124444
1.6,0.8,0.06,44,59.6,62.078154018124444
1.6,0.8,0.06,45,59.6,62.078154018124444
1.6,0.8,0.06,46,59.6,62.078154018124444
1.6,0.8,0.06,47,59.6,62.078154018124444
1.6,0.8,0.06,48,59.6,62.078154018124444
1.6,0.8,0.06,49,59.6,62.078154018124444
1.6,0.8,0.06,50,59.6,62.078154018124444
1.6,0.8,0.08,0,1.0,0.0
1.6,0.8,0.08,1,1.8,1.3633825084478919
1.6,0.8,0.08,2,3.0,2.5589230643740373
1.6,0.8,0.08,3,5.2,4.451207099755591
1.6,0.8,0.08,4,9.1,8.869729413688537
1.6,0.8,0.08,5,17.0,16.346382030868927
1.6,0.8,0.08,6,26.3,24.656166216976057
1.6,0.8,0.08,7,38.0,31.444573055730896
1.6,0.8,0.08,8,46.9,40.60200993494002
1.6,0.8,0.08,9,60.5,47.6502807308036
1.6,0.8,0.08,10,65.9,47.85420078295939
1.6,0.8,0.08,11,71.9,51.11951019548311
1.6,0.8,0.08,12,73.4,50.48073225340392
1.6,0.8,0.08,13,74.7,50.70378789585784
1.6,0.8,0.08,14,84.0,57.1158018583266
1.6,0.8,0.08,15,84.9,57.94822206149603
1.6,0.8,0.08,16,86.6,58.81789353257366
1.6,0.8,0.08,17,86.5,58.744317066260564
1.6,0.8,0.08,18,86.5,58.744317066260564
1.6,0.8,0.08,19,86.5,58.744317066260564
1.6,0.8,0.08,20,86.5,58.744317066260564
1.6,0.8,0.08,21,86.5,58.744317066260564
1.6,0.8,0.08,22,86.5,58.744317066260564
1.6,0.8,0.08,23,86.5,58.744317066260564
1.6,0.8,0.08,24,86.5,58.744317066260564
1.6,0.8,0.08,25,86.5,58.744317066260564
1.6,0.8,0.08,26,86.5,58.744317066260564
1.6,0.8,0.08,27,86.5,58.744317066260564
1.6,0.8,0.08,28,86.5,58.744317066260564
1.6,0.8,0.08,29,86.5,58.744317066260564
1.6,0.8,0.08,30,86.5,58.744317066260564
1.6,0.8,0.08,31,86.5,58.744317066260564
1.6,0.8,0.08,32,86.5,58.744317066260564
1.6,0.8,0.08,33,86.5,58.744317066260564
1.6,0.8,0.08,34,86.5,58.744317066260564
1.6,0.8,0.08,35,86.5,58.744317066260564
1.6,0.8,0.08,36,86.5,58.744317066260564
1.6,0.8,0.08,37,86.5,58.744317066260564
1.6,0.8,0.08,38,86.5,58.744317066260564
1.6,0.8,0.08,39,86.5,58.744317066260564
1.6,0.8,0.08,40,86.5,58.744317066260564
1.6,0.8,0.08,41,86.5,58.744317066260564
1.6,0.8,0.08,42,86.5,58.744317066260564
1.6,0.8,0.08,43,86.5,58.744317066260564
1.6,0.8,0.08,44,86.5,58.744317066260564
1.6,0.8,0.08,45,86.5,58.744317066260564
1.6,0.8,0.08,46,86.5,58.744317066260564
1.6,0.8,0.08,47,86.5,58.744317066260564
1.6,0.8,0.08,48,86.5,58.744317066260564
1.6,0.8,0.08,49,86.5,58.744317066260564
1.6,0.8,0.08,50,86.5,58.744317066260564
1.6,0.8,0.1,0,1.0,0.0
1.6,0.8,0.1,1,2.1,1.8640576210496362
1.6,0.8,0.1,2,3.6,4.911446682216154
1.6,0.8,0.1,3,7.6,10.217102547809745
1.6,0.8,0.1,4,9.5,13.835676265873289
1.6,0.8,0.1,5,13.9,22.811206593999913
1.6,0.8,0.1,6,18.5,30.542403265971668
1.6,0.8,0.1,7,23.7,36.95407414425814
1.6,0.8,0.1,8,33.9,45.65862802378556
1.6,0.8,0.1,9,33.3,44.21460673017477
1.6,0.8,0.1,10,38.0,45.117737311118255
1.6,0.8,0.1,11,41.8,46.927895289249754
1.6,0.8,0.1,12,47.4,51.544891502525104
1.6,0.8,0.1,13,52.7,54.38024691652181
1.6,0.8,0.1,14,56.0,58.04209916516049
1.6,0.8,0.1,15,58.4,61.586227059830364
1.6,0.8,0.1,16,60.5,62.638841314816716
1.6,0.8,0.1,17,58.9,62.00197356141627
1.6,0.8,0.1,18,53.9,55.85454820924799
1.6,0.8,0.1,19,55.7,57.66979450506126
1.6,0.8,0.1,20,56.7,58.88043747331708
1.6,0.8,0.1,21,56.3,58.37965707697915
1.6,0.8,0.1,22,56.3,58.37965707697915
1.6,0.8,0.1,23,56.3,58.37965707697915
1.6,0.8,0.1,24,56.3,58.37965707697915
1.6,0.8,0.1,25,56.3,58.37965707697915
1.6,0.8,0.1,26,56.3,58.37965707697915
1.6,0.8,0.1,27,56.3,58.37965707697915
1.6,0.8,0.1,28,56.3,58.37965707697915
1.6,0.8,0.1,29,56.3,58.37965707697915
1.6,0.8,0.1,30,56.3,58.37965707697915
1.6,0.8,0.1,31,56.3,58.37965707697915
1.6,0.8,0.1,32,56.3,58.37965707697915
1.6,0.8,0.1,33,56.3,58.37965707697915
1.6,0.8,0.1,34,56.3,58.37965707697915
1.6,0.8,0.1,35,56.3,58.37965707697915
1.6,0.8,0.1,36,56.3,58.37965707697915
1.6,0.8,0.1,37,56.3,58.37965707697915
1.6,0.8,0.1,38,56.3,58.37965707697915
1.6,0.8,0.1,39,56.3,58.37965707697915
1.6,0.8,0.1,40,56.3,58.37965707697915
1.6,0.8,0.1,41,56.3,58.37965707697915
1.6,0.8,0.1,42,56.3,58.37965707697915
1.6,0.8,0.1,43,56.3,58.37965707697915
1.6,0.8,0.1,44,56.3,58.37965707697915
1.6,0.8,0.1,45,56.3,58.37965707697915
1.6,0.8,0.1,46,56.3,58.37965707697915
1.6,0.8,0.1,47,56.3,58.37965707697915
1.6,0.8,0.1,48,56.3,58.37965707697915
1.6,0.8,0.1,49,56.3,58.37965707697915
1.6,0.8,0.1,50,56.3,58.37965707697915
1.6,0.9,0.0,0,1.0,0.0
1.6,0.9,0.0,1,2.0,1.2999342166368775
1.6,0.9,0.0,2,4.4,4.736293861730789
1.6,0.9,0.0,3,9.0,11.626965098711988
1.6,0.9,0.0,4,16.5,18.92872283813421
1.6,0.9,0.0,5,22.8,26.85709393834236
1.6,0.9,0.0,6,35.6,36.288310359033
1.6,0.9,0.0,7,46.6,44.85997455967838
1.6,0.9,0.0,8,50.9,39.98077072284015
1.6,0.9,0.0,9,67.1,51.57612894039783
1.6,0.9,0.0,10,70.4,49.11919740988541
1.6,0.9,0.0,11,72.8,49.24932495599039
1.6,0.9,0.0,12,84.4,58.156985172395494
1.6,0.9,0.0,13,83.6,57.54540239084856
1.6,0.9,0.0,14,82.0,56.463028398828435
1.6,0.9,0.0,15,77.1,52.96025568127353
1.6,0.9,0.0,16,78.3,53.75123848579353
1.6,0.9,0.0,17,78.3,53.75123848579353
1.6,0.9,0.0,18,78.3,53.75123848579353
1.6,0.9,0.0,19,78.3,53.75123848579353
1.6,0.9,0.0,20,78.3,53.75123848579353
1.6,0.9,0.0,21,78.3,53.75123848579353
1.6,0.9,0.0,22,78.3,53.75123848579353
1.6,0.9,0.0,23,78.3,53.75123848579353
1.6,0.9,0.0,24,78.3,53.75123848579353
1.6,0.9,0.0,25,78.3,53.75123848579353
1.6,0.9,0.0,26,78.3,53.75123848579353
1.6,0.9,0.0,27,78.3,53.75123848579353
1.6,0.9,0.0,28,78.3,53.75123848579353
1.6,0.9,0.0,29,78.3,53.75123848579353
1.6,0.9,0.0,30,78.3,53.75123848579353
1.6,0.9,0.0,31,78.3,53.75123848579353
1.6,0.9,0.0,32,78.3,53.75123848579353
1.6,0.9,0.0,33,78.3,53.75123848579353
1.6,0.9,0.0,34,78.3,53.75123848579353
1.6,0.9,0.0,35,78.3,53.75123848579353
1.6,0.9,0.0,36,78.3,53.75123848579353
1.6,0.9,0.0,37,78.3,53.75123848579353
1.6,0.9,0.0,38,78.3,53.75123848579353
1.6,0.9,0.0,39,78.3,53.75123848579353
1.6,0.9,0.0,40,78.3,53.75123848579353
1.6,0.9,0.0,41,78.3,53.75123848579353
1.6,0.9,0.0,42,78.3,53.75123848579353
1.6,0.9,0.0,43,78.3,53.75123848579353
1.6,0.9,0.0,44,78.3,53.75123848579353
1.6,0.9,0.0,45,78.3,53.75123848579353
1.6,0.9,0.0,46,78.3,53.75123848579353
