lambda,turn,seedPopulation,error
2.3,17,84.9995,0.8856316610122406
2.3,18,84.9995,0.8856316610122406
2.3,19,84.9995,0.8856316610122406
2.3,20,84.9995,0.8856316610122406
2.3,21,84.9995,0.8856316610122406
2.3,22,84.9995,0.8856316610122406
2.3,23,84.9995,0.8856316610122406
2.3,24,84.9995,0.8856316610122406
2.3,25,84.9995,0.8856316610122406
2.3,26,84.9995,0.8856316610122406
2.3,27,84.9995,0.8856316610122406
2.3,28,84.9995,0.8856316610122406
2.3,29,84.9995,0.8856316610122406
2.3,30,84.9995,0.8856316610122406
2.3,31,84.9995,0.8856316610122406
2.3,32,84.9995,0.8856316610122406
2.3,33,84.9995,0.8856316610122406
2.3,34,84.9995,0.8856316610122406
2.3,35,84.9995,0.8856316610122406
2.3,36,84.9995,0.8856316610122406
2.3,37,84.9995,0.8856316610122406
2.3,38,84.9995,0.8856316610122406
2.3,39,84.9995,0.8856316610122406
2.3,40,84.9995,0.8856316610122406
2.3,41,84.9995,0.8856316610122406
2.3,42,84.9995,0.8856316610122406
2.3,43,84.9995,0.8856316610122406
2.3,44,84.9995,0.8856316610122406
2.3,45,84.9995,0.8856316610122406
2.3,46,84.9995,0.8856316610122406
2.3,47,84.9995,0.8856316610122406
2.3,48,84.9995,0.8856316610122406
2.3,49,84.9995,0.8856316610122406
2.35,0,1.0,0.0
2.35,1,2.3797,0.03995382699111705
2.35,2,5.5909,0.1109436240110302
2.35,3,13.1475,0.27587714312599587
2.35,4,30.6272,0.6389249025911568
2.35,5,57.7611,0.9437907557116958
2.35,6,75.8725,0.9413896164514313
2.35,7,82.9162,0.8875747065573734
2.35,8,85.2895,0.8607353559716842
2.35,9,86.0626,0.850643158225239
2.35,10,86.3041,0.847691618300999
2.35,11,86.3838,0.8464906018331817
2.35,12,86.4123,0.846339944091298
2.35,13,86.4124,0.8463408917041733
2.35,14,86.4124,0.8463408917041733
2.35,15,86.4124,0.8463408917041733
2.35,16,86.4124,0.8463408917041733
2.35,17,86.4124,0.8463408917041733
2.35,18,86.4124,0.8463408917041733
2.35,19,86.4124,0.8463408917041733
2.35,20,86.4124,0.8463408917041733
2.35,21,86.4124,0.8463408917041733
2.35,22,86.4124,0.8463408917041733
2.35,23,86.4124,0.8463408917041733
2.35,24,86.4124,0.8463408917041733
2.35,25,86.4124,0.8463408917041733
2.35,26,86.4124,0.8463408917041733
2.35,27,86.4124,0.8463408917041733
2.35,28,86.4124,0.8463408917041733
2.35,29,86.4124,0.8463408917041733
2.35,30,86.4124,0.8463408917041733
2.35,31,86.4124,0.8463408917041733
2.35,32,86.4124,0.8463408917041733
2.35,33,86.4124,0.8463408917041733
2.35,34,86.4124,0.8463408917041733
2.35,35,86.4124,0.8463408917041733
2.35,36,86.4124,0.8463408917041733
2.35,37,86.4124,0.8463408917041733
2.35,38,86.4124,0.8463408917041733
2.35,39,86.4124,0.8463408917041733
2.35,40,86.4124,0.8463408917041733
2.35,41,86.4124,0.8463408917041733
2.35,42,86.4124,0.8463408917041733
2.35,43,86.4124,0.8463408917041733
2.35,44,86.4124,0.8463408917041733
2.35,45,86.4124,0.8463408917041733
2.35,46,86.4124,0.8463408917041733
2.35,47,86.4124,0.8463408917041733
2.35,48,86.4124,0.8463408917041733
2.35,49,86.4124,0.8463408917041733
2.4,0,1.0,0.0
2.4,1,2.3862,0.039671530803711
2.4,2,5.7194,0.11327460467053019
2.4,3,13.7063,0.2866684399477215
2.4,4,32.4048,0.6662894910889214
2.4,5,60.1971,0.9473496958005967
2.4,6,77.5726,0.9202724473458517
2.4,7,84.0594,0.8644132649511249
2.4,8,86.1404,0.8414855039184204
2.4,9,86.69,0.8353712278701266
2.4,10,86.7964,0.8339220804506056
2.4,11,86.8294,0.8335974611855477
2.4,12,86.8395,0.8334881896588939
2.4,13,86.8395,0.8334881896588939
2.4,14,86.8395,0.8334881896588939
2.4,15,86.8395,0.8334881896588939
2.4,16,86.8395,0.8334881896588939
2.4,17,86.8395,0.8334881896588939
2.4,18,86.8395,0.8334881896588939
2.4,19,86.8395,0.8334881896588939
2.4,20,86.8395,0.8334881896588939
2.4,21,86.8395,0.8334881896588939
2.4,22,86.8395,0.8334881896588939
2.4,23,86.8395,0.8334881896588939
2.4,24,86.8395,0.8334881896588939
2.4,25,86.8395,0.8334881896588939
2.4,26,86.8395,0.8334881896588939
2.4,27,86.8395,0.8334881896588939
2.4,28,86.8395,0.8334881896588939
2.4,29,86.8395,0.8334881896588939
2.4,30,86.8395,0.8334881896588939
2.4,31,86.8395,0.8334881896588939
2.4,32,86.8395,0.8334881896588939
2.4,33,86.8395,0.8334881896588939
2.4,34,86.8395,0.8334881896588939
2.4,35,86.8395,0.8334881896588939
2.4,36,86.8395,0.8334881896588939
2.4,37,86.8395,0.8334881896588939
2.4,38,86.8395,0.8334881896588939
2.4,39,86.8395,0.8334881896588939
2.4,40,86.8395,0.8334881896588939
2.4,41,86.8395,0.8334881896588939
2.4,42,86.8395,0.8334881896588939
2.4,43,86.8395,0.8334881896588939
2.4,44,86.8395,0.8334881896588939
2.4,45,86.8395,0.8334881896588939
2.4,46,86.8395,0.8334881896588939
2.4,47,86.8395,0.8334881896588939
2.4,48,86.8395,0.8334881896588939
2.4,49,86.8395,0.8334881896588939
2.45,0,1.0,0.0
2.45,1,2.4498,0.04043543338529787
2.45,2,5.9871,0.11635375823827676
2.45,3,14.6678,0.3020735582780105
2.45,4,35.3062,0.7056069790173609
2.45,5,63.6474,0.9442127619185214
2.45,6,79.778,0.8941858947117396
2.45,7,85.3584,0.8377772052413093
2.45,8,87.0721,0.8145284237048003
2.45,9,87.58,0.8069125612240526
2.45,10,87.7419,0.8045011770716712
2.45,11,87.7926,0.8037388144980753
2.45,12,87.8053,0.8037062091791256
2.45,13,87.8053,0.8037062091791256
2.45,14,87.8053,0.8037062091791256
2.45,15,87.8053,0.8037062091791256
2.45,16,87.8053,0.8037062091791256
2.45,17,87.8053,0.8037062091791256
2.45,18,87.8053,0.8037062091791256
2.45,19,87.8053,0.8037062091791256
2.45,20,87.8053,0.8037062091791256
2.45,21,87.8053,0.8037062091791256
2.45,22,87.8053,0.8037062091791256
2.45,23,87.8053,0.8037062091791256
2.45,24,87.8053,0.8037062091791256
2.45,25,87.8053,0.8037062091791256
2.45,26,87.8053,0.8037062091791256
2.45,27,87.8053,0.8037062091791256
2.45,28,87.8053,0.8037062091791256
2.45,29,87.8053,0.8037062091791256
2.45,30,87.8053,0.8037062091791256
2.45,31,87.8053,0.8037062091791256
2.45,32,87.8053,0.8037062091791256
2.45,33,87.8053,0.8037062091791256
2.45,34,87.8053,0.8037062091791256
2.45,35,87.8053,0.8037062091791256
2.45,36,87.8053,0.8037062091791256
2.45,37,87.8053,0.8037062091791256
2.45,38,87.8053,0.8037062091791256
2.45,39,87.8053,0.8037062091791256
2.45,40,87.8053,0.8037062091791256
2.45,41,87.8053,0.8037062091791256
2.45,42,87.8053,0.8037062091791256
2.45,43,87.8053,0.8037062091791256
2.45,44,87.8053,0.8037062091791256
2.45,45,87.8053,0.8037062091791256
2.45,46,87.8053,0.8037062091791256
2.45,47,87.8053,0.8037062091791256
2.45,48,87.8053,0.8037062091791256
2.45,49,87.8053,0.8037062091791256
2.5,0,1.0,0.0
2.5,1,2.5233,0.04063983702994767
2.5,2,6.3025,0.12161732093764499
2.5,3,15.7323,0.3200492908166659
2.5,4,38.2508,0.7368765156758457
2.5,5,67.177,0.9349658158368328
2.5,6,81.9215,0.8618421294277425
2.5,7,86.6652,0.804768105367998
2.5,8,88.1427,0.78352981986923
2.5,9,88.5478,0.7776701753253406
2.5,10,88.6323,0.7765031706402254
2.5,11,88.648,0.7762796973069754
2.5,12,88.6522,0.7761785531890979
2.5,13,88.656,0.7760399875122062
2.5,14,88.6594,0.7760206340524718
2.5,15,88.6594,0.7760206340524718
2.5,16,88.6594,0.7760206340524718
2.5,17,88.6594,0.7760206340524718
2.5,18,88.6594,0.7760206340524718
2.5,19,88.6594,0.7760206340524718
2.5,20,88.6594,0.7760206340524718
2.5,21,88.6594,0.7760206340524718
2.5,22,88.6594,0.7760206340524718
2.5,23,88.6594,0.7760206340524718
2.5,24,88.6594,0.7760206340524718
2.5,25,88.6594,0.7760206340524718
2.5,26,88.6594,0.7760206340524718
2.5,27,88.6594,0.7760206340524718
2.5,28,88.6594,0.7760206340524718
2.5,29,88.6594,0.7760206340524718
2.5,30,88.6594,0.7760206340524718
2.5,31,88.6594,0.7760206340524718
2.5,32,88.6594,0.7760206340524718
2.5,33,88.6594,0.7760206340524718
2.5,34,88.6594,0.7760206340524718
2.5,35,88.6594,0.7760206340524718
2.5,36,88.6594,0.7760206340524718
2.5,37,88.6594,0.7760206340524718
2.5,38,88.6594,0.7760206340524718
2.5,39,88.6594,0.7760206340524718
2.5,40,88.6594,0.7760206340524718
2.5,41,88.6594,0.7760206340524718
2.5,42,88.6594,0.7760206340524718
2.5,43,88.6594,0.7760206340524718
2.5,44,88.6594,0.7760206340524718
2.5,45,88.6594,0.7760206340524718
2.5,46,88.6594,0.7760206340524718
2.5,47,88.6594,0.7760206340524718
2.5,48,88.6594,0.7760206340524718
2.5,49,88.6594,0.7760206340524718
2.55,0,1.0,0.0
2.55,1,2.5629,0.041192685980152355
2.55,2,6.5245,0.1225981096929516
2.55,3,16.6128,0.3273676135321075
2.55,4,40.8451,0.7583259432142597
2.55,5,69.9675,0.915139496601725
2.55,6,83.9312,0.819868973893648
2.55,7,88.3013,0.7594561412571608
2.55,8,89.4622,0.7405367110554977
2.55,9,89.755,0.7359606255527638
2.55,10,89.8185,0.7348772646851387
2.55,11,89.837,0.7343618560721126
2.55,12,89.8455,0.7342036371098715
2.55,13,89.8505,0.7341320255267618
2.55,14,89.8505,0.7341320255267618
2.55,15,89.8505,0.7341320255267618
2.55,16,89.8505,0.7341320255267618
2.55,17,89.8505,0.7341320255267618
2.55,18,89.8505,0.7341320255267618
2.55,19,89.8505,0.7341320255267618
2.55,20,89.8505,0.7341320255267618
2.55,21,89.8505,0.7341320255267618
2.55,22,89.8505,0.7341320255267618
2.55,23,89.8505,0.7341320255267618
2.55,24,89.8505,0.7341320255267618
2.55,25,89.8505,0.7341320255267618
2.55,26,89.8505,0.7341320255267618
2.55,27,89.8505,0.7341320255267618
2.55,28,89.8505,0.7341320255267618
2.55,29,89.8505,0.7341320255267618
2.55,30,89.8505,0.7341320255267618
2.55,31,89.8505,0.7341320255267618
2.55,32,89.8505,0.7341320255267618
2.55,33,89.8505,0.7341320255267618
2.55,34,89.8505,0.7341320255267618
2.55,35,89.8505,0.7341320255267618
2.55,36,89.8505,0.7341320255267618
2.55,37,89.8505,0.7341320255267618
2.55,38,89.8505,0.7341320255267618
2.55,39,89.8505,0.7341320255267618
2.55,40,89.8505,0.7341320255267618
2.55,41,89.8505,0.7341320255267618
2.55,42,89.8505,0.7341320255267618
2.55,43,89.8505,0.7341320255267618
2.55,44,89.8505,0.7341320255267618
2.55,45,89.8505,0.7341320255267618
2.55,46,89.8505,0.7341320255267618
2.55,47,89.8505,0.7341320255267618
2.55,48,89.8505,0.7341320255267618
2.55,49,89.8505,0.7341320255267618
2.6,0,1.0,0.0
2.6,1,2.5936,0.04116848175972976
2.6,2,6.7561,0.12628398931078877
2.6,3,17.5915,0.3451799909860256
2.6,4,43.6384,0.7864091003554634
2.6,5,72.4551,0.9089012107592254
2.6,6,84.7503,0.8179144927442934
2.6,7,88.1445,0.7728553456691998
2.6,8,89.0006,0.760226334860377
2.6,9,89.1469,0.7582567386062777
2.6,10,89.1736,0.757857949626711
2.6,11,89.1792,0.7577071000139881
2.6,12,89.1816,0.7577025177349554
2.6,13,89.1816,0.7577025177349554
2.6,14,89.1816,0.7577025177349554
2.6,15,89.1816,0.7577025177349554
2.6,16,89.1816,0.7577025177349554
2.6,17,89.1816,0.7577025177349554
2.6,18,89.1816,0.7577025177349554
2.6,19,89.1816,0.7577025177349554
2.6,20,89.1816,0.7577025177349554
2.6,21,89.1816,0.7577025177349554
2.6,22,89.1816,0.7577025177349554
2.6,23,89.1816,0.7577025177349554
2.6,24,89.1816,0.7577025177349554
2.6,25,89.1816,0.7577025177349554
2.6,26,89.1816,0.7577025177349554
2.6,27,89.1816,0.7577025177349554
2.6,28,89.1816,0.7577025177349554
2.6,29,89.1816,0.7577025177349554
2.6,30,89.1816,0.7577025177349554
2.6,31,89.1816,0.7577025177349554
2.6,32,89.1816,0.7577025177349554
2.6,33,89.1816,0.7577025177349554
2.6,34,89.1816,0.7577025177349554
2.6,35,89.1816,0.7577025177349554
2.6,36,89.1816,0.7577025177349554
2.6,37,89.1816,0.7577025177349554
2.6,38,89.1816,0.7577025177349554
2.6,39,89.1816,0.7577025177349554
2.6,40,89.1816,0.7577025177349554
2.6,41,89.1816,0.7577025177349554
2.6,42,89.1816,0.7577025177349554
2.6,43,89.1816,0.7577025177349554
2.6,44,89.1816,0.7577025177349554
2.6,45,89.1816,0.7577025177349554
2.6,46,89.1816,0.7577025177349554
2.6,47,89.1816,0.7577025177349554
2.6,48,89.1816,0.7577025177349554
2.6,49,89.1816,0.7577025177349554
2.65,0,1.0,0.0
2.65,1,2.6352,0.04132356766964973
2.65,2,7.0267,0.12931891210656055
2.65,3,18.6223,0.3586840619202505
2.65,4,46.4239,0.8101148227236266
2.65,5,74.8938,0.8859983125464908
2.65,6,86.2168,0.7846775141307063
2.65,7,89.1708,0.738905461083732
2.65,8,89.9334,0.7259523134290475
2.65,9,90.1239,0.7224144380785873
2.65,10,90.1804,0.7214726626585559
2.65,11,90.1916,0.7212917637299086
2.65,12,90.1916,0.7212917637299086
2.65,13,90.1916,0.7212917637299086
2.65,14,90.1916,0.7212917637299086
2.65,15,90.1916,0.7212917637299086
2.65,16,90.1916,0.7212917637299086
2.65,17,90.1916,0.7212917637299086
2.65,18,90.1916,0.7212917637299086
2.65,19,90.1916,0.7212917637299086
2.65,20,90.1916,0.7212917637299086
2.65,21,90.1916,0.7212917637299086
2.65,22,90.1916,0.7212917637299086
2.65,23,90.1916,0.7212917637299086
2.65,24,90.1916,0.7212917637299086
2.65,25,90.1916,0.7212917637299086
2.65,26,90.1916,0.7212917637299086
2.65,27,90.1916,0.7212917637299086
2.65,28,90.1916,0.7212917637299086
2.65,29,90.1916,0.7212917637299086
2.65,30,90.1916,0.7212917637299086
2.65,31,90.1916,0.7212917637299086
2.65,32,90.1916,0.7212917637299086
2.65,33,90.1916,0.7212917637299086
2.65,34,90.1916,0.7212917637299086
2.65,35,90.1916,0.7212917637299086
2.65,36,90.1916,0.7212917637299086
2.65,37,90.1916,0.7212917637299086
2.65,38,90.1916,0.7212917637299086
2.65,39,90.1916,0.7212917637299086
2.65,40,90.1916,0.7212917637299086
2.65,41,90.1916,0.7212917637299086
2.65,42,90.1916,0.7212917637299086
2.65,43,90.1916,0.7212917637299086
2.65,44,90.1916,0.7212917637299086
2.65,45,90.1916,0.7212917637299086
2.65,46,90.1916,0.7212917637299086
2.65,47,90.1916,0.7212917637299086
2.65,48,90.1916,0.7212917637299086
2.65,49,90.1916,0.7212917637299086
2.7,0,1.0,0.0
2.7,1,2.6997,0.042164365930519754
2.7,2,7.2378,0.13237620389287574
2.7,3,19.6063,0.37710906382577036
2.7,4,49.0346,0.8273663174272556
2.7,5,77.0309,0.8640477034694527
2.7,6,87.4253,0.7540679552239169
2.7,7,90.0513,0.7124931349870991
2.7,8,90.6169,0.7015130703022407
2.7,9,90.7484,0.699433186299899
2.7,10,90.7716,0.6989240411010371
2.7,11,90.7744,0.6989136325018706
2.7,12,90.7744,0.6989136325018706
2.7,13,90.7744,0.6989136325018706
2.7,14,90.7744,0.6989136325018706
2.7,15,90.7744,0.6989136325018706
2.7,16,90.7744,0.6989136325018706
2.7,17,90.7744,0.6989136325018706
2.7,18,90.7744,0.6989136325018706
2.7,19,90.7744,0.6989136325018706
2.7,20,90.7744,0.6989136325018706
2.7,21,90.7744,0.6989136325018706
2.7,22,90.7744,0.6989136325018706
2.7,23,90.7744,0.6989136325018706
2.7,24,90.7744,0.6989136325018706
2.7,25,90.7744,0.6989136325018706
2.7,26,90.7744,0.6989136325018706
2.7,27,90.7744,0.6989136325018706
2.7,28,90.7744,0.6989136325018706
2.7,29,90.7744,0.6989136325018706
2.7,30,90.7744,0.6989136325018706
2.7,31,90.7744,0.6989136325018706
2.7,32,90.7744,0.6989136325018706
2.7,33,90.7744,0.6989136325018706
2.7,34,90.7744,0.6989136325018706
2.7,35,90.7744,0.6989136325018706
2.7,36,90.7744,0.6989136325018706
2.7,37,90.7744,0.6989136325018706
2.7,38,90.7744,0.6989136325018706
2.7,39,90.7744,0.6989136325018706
2.7,40,90.7744,0.6989136325018706
2.7,41,90.7744,0.6989136325018706
2.7,42,90.7744,0.6989136325018706
2.7,43,90.7744,0.6989136325018706
2.7,44,90.7744,0.6989136325018706
2.7,45,90.7744,0.6989136325018706
2.7,46,90.7744,0.6989136325018706
2.7,47,90.7744,0.6989136325018706
2.7,48,90.7744,0.6989136325018706
2.7,49,90.7744,0.6989136325018706
2.75,0,1.0,0.0
2.75,1,2.7165,0.042263446686220174
2.75,2,7.4532,0.13568585137038003
2.75,3,20.4341,0.3888868109285113
2.75,4,51.3998,0.8432411312089272
2.75,5,78.6087,0.8577912968824108
2.75,6,87.6372,0.7578921421019231
2.75,7,89.8466,0.7207213974266722
2.75,8,90.3972,0.7090733774998341
2.75,9,90.5635,0.7060393546773014
2.75,10,90.594,0.7056325185358645
2.75,11,90.5971,0.7054835665887822
2.75,12,90.6015,0.7054272892165443
2.75,13,90.6015,0.7054272892165443
2.75,14,90.6015,0.7054272892165443
2.75,15,90.6015,0.7054272892165443
2.75,16,90.6015,0.7054272892165443
2.75,17,90.6015,0.7054272892165443
2.75,18,90.6015,0.7054272892165443
2.75,19,90.6015,0.7054272892165443
2.75,20,90.6015,0.7054272892165443
2.75,21,90.6015,0.7054272892165443
2.75,22,90.6015,0.7054272892165443
2.75,23,90.6015,0.7054272892165443
2.75,24,90.6015,0.7054272892165443
2.75,25,90.6015,0.7054272892165443
2.75,26,90.6015,0.7054272892165443
2.75,27,90.6015,0.7054272892165443
2.75,28,90.6015,0.7054272892165443
2.75,29,90.6015,0.7054272892165443
2.75,30,90.6015,0.7054272892165443
2.75,31,90.6015,0.7054272892165443
2.75,32,90.6015,0.7054272892165443
2.75,33,90.6015,0.7054272892165443
2.75,34,90.6015,0.7054272892165443
2.75,35,90.6015,0.7054272892165443
2.75,36,90.6015,0.7054272892165443
2.75,37,90.6015,0.7054272892165443
2.75,38,90.6015,0.7054272892165443
2.75,39,90.6015,0.7054272892165443
2.75,40,90.6015,0.7054272892165443
2.75,41,90.6015,0.7054272892165443
2.75,42,90.6015,0.7054272892165443
2.75,43,90.6015,0.7054272892165443
2.75,44,90.6015,0.7054272892165443
2.75,45,90.6015,0.7054272892165443
2.75,46,90.6015,0.7054272892165443
2.75,47,90.6015,0.7054272892165443
2.75,48,90.6015,0.7054272892165443
2.75,49,90.6015,0.7054272892165443
2.8,0,1.0,0.0
2.8,1,2.8136,0.0431422961024257
2.8,2,7.8659,0.14041156508074337
2.8,3,22.0299,0.4090937630335354
2.8,4,55.1285,0.8486000691186959
2.8,5,81.4229,0.8102487384542485
2.8,6,89.4418,0.704162392184358
2.8,7,91.2195,0.6696274007420016
2.8,8,91.6548,0.6602644094929246
2.8,9,91.7377,0.658894869511883
2.8,10,91.7538,0.6584486729079941
2.8,11,91.7634,0.6581014614943541
2.8,12,91.7679,0.6580321999816192
2.8,13,91.7679,0.6580321999816192
2.8,14,91.7679,0.6580321999816192
2.8,15,91.7679,0.6580321999816192
2.8,16,91.7679,0.6580321999816192
2.8,17,91.7679,0.6580321999816192
2.8,18,91.7679,0.6580321999816192
2.8,19,91.7679,0.6580321999816192
2.8,20,91.7679,0.6580321999816192
2.8,21,91.7679,0.6580321999816192
2.8,22,91.7679,0.6580321999816192
2.8,23,91.7679,0.6580321999816192
2.8,24,91.7679,0.6580321999816192
2.8,25,91.7679,0.6580321999816192
2.8,26,91.7679,0.6580321999816192
2.8,27,91.7679,0.6580321999816192
2.8,28,91.7679,0.6580321999816192
2.8,29,91.7679,0.6580321999816192
2.8,30,91.7679,0.6580321999816192
2.8,31,91.7679,0.6580321999816192
2.8,32,91.7679,0.6580321999816192
2.8,33,91.7679,0.6580321999816192
2.8,34,91.7679,0.6580321999816192
2.8,35,91.7679,0.6580321999816192
2.8,36,91.7679,0.6580321999816192
2.8,37,91.7679,0.6580321999816192
2.8,38,91.7679,0.6580321999816192
2.8,39,91.7679,0.6580321999816192
2.8,40,91.7679,0.6580321999816192
2.8,41,91.7679,0.6580321999816192
2.8,42,91.7679,0.6580321999816192
2.8,43,91.7679,0.6580321999816192
2.8,44,91.7679,0.6580321999816192
2.8,45,91.7679,0.6580321999816192
2.8,46,91.7679,0.6580321999816192
2.8,47,91.7679,0.6580321999816192
2.8,48,91.7679,0.6580321999816192
2.8,49,91.7679,0.6580321999816192
2.85,0,1.0,0.0
2.85,1,2.8439,0.043377552753809834
2.85,2,8.1313,0.14380248589435496
2.85,3,23.2121,0.4268062207953456
2.85,4,57.6236,0.8587925853596161
2.85,5,82.8412,0.7963122790313122
2.85,6,89.8053,0.6986547475964642
2.85,7,91.2489,0.6711641199309639
2.85,8,91.5289,0.6658921627032584
2.85,9,91.5911,0.6643502223609516
2.85,10,91.6045,0.6642240634778886
2.85,11,91.6045,0.6642240634778886
2.85,12,91.6045,0.6642240634778886
2.85,13,91.6045,0.6642240634778886
2.85,14,91.6045,0.6642240634778886
2.85,15,91.6045,0.6642240634778886
2.85,16,91.6045,0.6642240634778886
2.85,17,91.6045,0.6642240634778886
2.85,18,91.6045,0.6642240634778886
2.85,19,91.6045,0.6642240634778886
2.85,20,91.6045,0.6642240634778886
2.85,21,91.6045,0.6642240634778886
2.85,22,91.6045,0.6642240634778886
2.85,23,91.6045,0.6642240634778886
2.85,24,91.6045,0.6642240634778886
2.85,25,91.6045,0.6642240634778886
2.85,26,91.6045,0.6642240634778886
2.85,27,91.6045,0.6642240634778886
2.85,28,91.6045,0.6642240634778886
2.85,29,91.6045,0.6642240634778886
2.85,30,91.6045,0.6642240634778886
2.85,31,91.6045,0.6642240634778886
2.85,32,91.6045,0.6642240634778886
2.85,33,91.6045,0.6642240634778886
2.85,34,91.6045,0.6642240634778886
2.85,35,91.6045,0.6642240634778886
2.85,36,91.6045,0.6642240634778886
2.85,37,91.6045,0.6642240634778886
2.85,38,91.6045,0.6642240634778886
2.85,39,91.6045,0.6642240634778886
2.85,40,91.6045,0.6642240634778886
2.85,41,91.6045,0.6642240634778886
2.85,42,91.6045,0.6642240634778886
2.85,43,91.6045,0.6642240634778886
2.85,44,91.6045,0.6642240634778886
2.85,45,91.6045,0.6642240634778886
2.85,46,91.6045,0.6642240634778886
2.85,47,91.6045,0.6642240634778886
2.85,48,91.6045,0.6642240634778886
2.85,49,91.6045,0.6642240634778886
2.9,0,1.0,0.0
2.9,1,2.8999,0.04366224414689812
2.9,2,8.4395,0.14688719339573808
2.9,3,24.4478,0.4427565672718323
2.9,4,60.4715,0.8573765320301518
2.9,5,84.5578,0.7647650906260992
2.9,6,90.7636,0.6670191001249322
2.9,7,91.9901,0.6423965435560035
2.9,8,92.1888,0.6380567600943436
2.9,9,92.2343,0.6369757673255947
2.9,10,92.2443,0.636840557387103
2.9,11,92.2443,0.636840557387103
2.9,12,92.2443,0.636840557387103
2.9,13,92.2443,0.636840557387103
2.9,14,92.2443,0.636840557387103
2.9,15,92.2443,0.636840557387103
2.9,16,92.2443,0.636840557387103
2.9,17,92.2443,0.636840557387103
2.9,18,92.2443,0.636840557387103
2.9,19,92.2443,0.636840557387103
2.9,20,92.2443,0.636840557387103
2.9,21,92.2443,0.636840557387103
2.9,22,92.2443,0.636840557387103
2.9,23,92.2443,0.636840557387103
2.9,24,92.2443,0.636840557387103
2.9,25,92.2443,0.636840557387103
2.9,26,92.2443,0.636840557387103
2.9,27,92.2443,0.636840557387103
2.9,28,92.2443,0.636840557387103
2.9,29,92.2443,0.636840557387103
2.9,30,92.2443,0.636840557387103
2.9,31,92.2443,0.636840557387103
2.9,32,92.2443,0.636840557387103
2.9,33,92.2443,0.636840557387103
2.9,34,92.2443,0.636840557387103
2.9,35,92.2443,0.636840557387103
2.9,36,92.2443,0.636840557387103
2.9,37,92.2443,0.636840557387103
2.9,38,92.2443,0.636840557387103
2.9,39,92.2443,0.636840557387103
2.9,40,92.2443,0.636840557387103
2.9,41,92.2443,0.636840557387103
2.9,42,92.2443,0.636840557387103
2.9,43,92.2443,0.636840557387103
2.9,44,92.2443,0.636840557387103
2.9,45,92.2443,0.636840557387103
2.9,46,92.2443,0.636840557387103
2.9,47,92.2443,0.636840557387103
2.9,48,92.2443,0.636840557387103
2.9,49,92.2443,0.636840557387103
2.95,0,1.0,0.0
2.95,1,2.962,0.044483281901670946
2.95,2,8.7382,0.15227936148474264
2.95,3,25.8171,0.46902467101233114
2.95,4,62.6926,0.8680285275324451
2.95,5,85.5183,0.741712033883303
2.95,6,91.3437,0.6455850321634813
2.95,7,92.4473,0.6213297655920513
2.95,8,92.6432,0.6163802333154109
2.95,9,92.6985,0.6149906675591552
2.95,10,92.711,0.6146573607965422
2.95,11,92.7132,0.614646170484292
2.95,12,92.7132,0.614646170484292
2.95,13,92.7132,0.614646170484292
2.95,14,92.7132,0.614646170484292
2.95,15,92.7132,0.614646170484292
2.95,16,92.7132,0.614646170484292
2.95,17,92.7132,0.614646170484292
2.95,18,92.7132,0.614646170484292
2.95,19,92.7132,0.614646170484292
2.95,20,92.7132,0.614646170484292
2.95,21,92.7132,0.614646170484292
2.95,22,92.7132,0.614646170484292
2.95,23,92.7132,0.614646170484292
2.95,24,92.7132,0.614646170484292
2.95,25,92.7132,0.614646170484292
2.95,26,92.7132,0.614646170484292
2.95,27,92.7132,0.614646170484292
2.95,28,92.7132,0.614646170484292
2.95,29,92.7132,0.614646170484292
2.95,30,92.7132,0.614646170484292
2.95,31,92.7132,0.614646170484292
2.95,32,92.7132,0.614646170484292
2.95,33,92.7132,0.614646170484292
2.95,34,92.7132,0.614646170484292
2.95,35,92.7132,0.614646170484292
2.95,36,92.7132,0.614646170484292
2.95,37,92.7132,0.614646170484292
2.95,38,92.7132,0.614646170484292
2.95,39,92.7132,0.614646170484292
2.95,40,92.7132,0.614646170484292
2.95,41,92.7132,0.614646170484292
2.95,42,92.7132,0.614646170484292
2.95,43,92.7132,0.614646170484292
2.95,44,92.7132,0.614646170484292
2.95,45,92.7132,0.614646170484292
2.95,46,92.7132,0.614646170484292
2.95,47,92.7132,0.614646170484292
2.95,48,92.7132,0.614646170484292
2.95,49,92.7132,0.614646170484292
3.0,0,1.0,0.0
3.0,1,3.0033,0.044913254037155514
3.0,2,9.0381,0.15704248108730567
3.0,3,27.0842,0.48609571482238323
3.0,4,65.2128,0.8579007891721062
3.0,5,86.7789,0.724408207974605
3.0,6,91.6629,0.6368148472809878
3.0,7,92.5732,0.6180643461820665
3.0,8,92.6925,0.614864830322631
3.0,9,92.7274,0.6142062080568138
3.0,10,92.7279,0.614208245573721
3.0,11,92.7279,0.614208245573721
3.0,12,92.7279,0.614208245573721
3.0,13,92.7279,0.614208245573721
3.0,14,92.7279,0.614208245573721
3.0,15,92.7279,0.614208245573721
3.0,16,92.7279,0.614208245573721
3.0,17,92.7279,0.614208245573721
3.0,18,92.7279,0.614208245573721
3.0,19,92.7279,0.614208245573721
3.0,20,92.7279,0.614208245573721
3.0,21,92.7279,0.614208245573721
3.0,22,92.7279,0.614208245573721
3.0,23,92.7279,0.614208245573721
3.0,24,92.7279,0.614208245573721
3.0,25,92.7279,0.614208245573721
