lambda,turn,seedPopulation,error
2.4,6,76.787,2.97085663344302
2.4,7,83.188,2.818078107562897
2.4,8,85.023,2.7521581613664097
2.4,9,85.722,2.7183075997007506
2.4,10,85.996,2.7116130598347183
2.4,11,86.051,2.709657833561252
2.4,12,86.051,2.709657833561252
2.4,13,86.051,2.709657833561252
2.4,14,86.051,2.709657833561252
2.4,15,86.051,2.709657833561252
2.4,16,86.051,2.709657833561252
2.4,17,86.051,2.709657833561252
2.4,18,86.051,2.709657833561252
2.4,19,86.051,2.709657833561252
2.4,20,86.051,2.709657833561252
2.4,21,86.051,2.709657833561252
2.4,22,86.051,2.709657833561252
2.4,23,86.051,2.709657833561252
2.4,24,86.051,2.709657833561252
2.4,25,86.051,2.709657833561252
2.4,26,86.051,2.709657833561252
2.4,27,86.051,2.709657833561252
2.4,28,86.051,2.709657833561252
2.4,29,86.051,2.709657833561252
2.4,30,86.051,2.709657833561252
2.4,31,86.051,2.709657833561252
2.4,32,86.051,2.709657833561252
2.4,33,86.051,2.709657833561252
2.4,34,86.051,2.709657833561252
2.4,35,86.051,2.709657833561252
2.4,36,86.051,2.709657833561252
2.4,37,86.051,2.709657833561252
2.4,38,86.051,2.709657833561252
2.4,39,86.051,2.709657833561252
2.4,40,86.051,2.709657833561252
2.4,41,86.051,2.709657833561252
2.4,42,86.051,2.709657833561252
2.4,43,86.051,2.709657833561252
2.4,44,86.051,2.709657833561252
2.4,45,86.051,2.709657833561252
2.4,46,86.051,2.709657833561252
2.4,47,86.051,2.709657833561252
2.4,48,86.051,2.709657833561252
2.4,49,86.051,2.709657833561252
2.45,0,1.0,0.0
2.45,1,2.464,0.13201480765993212
2.45,2,6.022,0.3792992045952497
2.45,3,14.828,0.9992372490111983
2.45,4,35.614,2.2822356451812524
2.45,5,63.388,3.037932093429859
2.45,6,78.779,2.894757906279466
2.45,7,84.535,2.721288717748024
2.45,8,86.321,2.666367758289894
2.45,9,86.556,2.65286767597253
2.45,10,86.718,2.646103289828517
2.45,11,86.74,2.6461734014230416
2.45,12,86.74,2.6461734014230416
2.45,13,86.74,2.6461734014230416
2.45,14,86.74,2.6461734014230416
2.45,15,86.74,2.6461734014230416
2.45,16,86.74,2.6461734014230416
2.45,17,86.74,2.6461734014230416
2.45,18,86.74,2.6461734014230416
2.45,19,86.74,2.6461734014230416
2.45,20,86.74,2.6461734014230416
2.45,21,86.74,2.6461734014230416
2.45,22,86.74,2.6461734014230416
2.45,23,86.74,2.6461734014230416
2.45,24,86.74,2.6461734014230416
2.45,25,86.74,2.6461734014230416
2.45,26,86.74,2.6461734014230416
2.45,27,86.74,2.6461734014230416
2.45,28,86.74,2.6461734014230416
2.45,29,86.74,2.6461734014230416
2.45,30,86.74,2.6461734014230416
2.45,31,86.74,2.6461734014230416
2.45,32,86.74,2.6461734014230416
2.45,33,86.74,2.6461734014230416
2.45,34,86.74,2.6461734014230416
2.45,35,86.74,2.6461734014230416
2.45,36,86.74,2.6461734014230416
2.45,37,86.74,2.6461734014230416
2.45,38,86.74,2.6461734014230416
2.45,39,86.74,2.6461734014230416
2.45,40,86.74,2.6461734014230416
2.45,41,86.74,2.6461734014230416
2.45,42,86.74,2.6461734014230416
2.45,43,86.74,2.6461734014230416
2.45,44,86.74,2.6461734014230416
2.45,45,86.74,2.6461734014230416
2.45,46,86.74,2.6461734014230416
2.45,47,86.74,2.6461734014230416
2.45,48,86.74,2.6461734014230416
2.45,49,86.74,2.6461734014230416
2.5,0,1.0,0.0
2.5,1,2.405,0.12741831151872907
2.5,2,6.051,0.38553547304991387
2.5,3,15.11,1.003390161673165
2.5,4,36.546,2.329546590792482
2.5,5,65.267,3.0053136804955045
2.5,6,80.454,2.838598817923483
2.5,7,85.065,2.7125681288804913
2.5,8,86.304,2.6557631867079863
2.5,9,86.696,2.6406931472178172
2.5,10,86.776,2.6367835257580623
2.5,11,86.813,2.6361974268473602
2.5,12,86.813,2.6361974268473602
2.5,13,86.813,2.6361974268473602
2.5,14,86.813,2.6361974268473602
2.5,15,86.813,2.6361974268473602
2.5,16,86.813,2.6361974268473602
2.5,17,86.813,2.6361974268473602
2.5,18,86.813,2.6361974268473602
2.5,19,86.813,2.6361974268473602
2.5,20,86.813,2.6361974268473602
2.5,21,86.813,2.6361974268473602
2.5,22,86.813,2.6361974268473602
2.5,23,86.813,2.6361974268473602
2.5,24,86.813,2.6361974268473602
2.5,25,86.813,2.6361974268473602
2.5,26,86.813,2.6361974268473602
2.5,27,86.813,2.6361974268473602
2.5,28,86.813,2.6361974268473602
2.5,29,86.813,2.6361974268473602
2.5,30,86.813,2.6361974268473602
2.5,31,86.813,2.6361974268473602
2.5,32,86.813,2.6361974268473602
2.5,33,86.813,2.6361974268473602
2.5,34,86.813,2.6361974268473602
2.5,35,86.813,2.6361974268473602
2.5,36,86.813,2.6361974268473602
2.5,37,86.813,2.6361974268473602
2.5,38,86.813,2.6361974268473602
2.5,39,86.813,2.6361974268473602
2.5,40,86.813,2.6361974268473602
2.5,41,86.813,2.6361974268473602
2.5,42,86.813,2.6361974268473602
2.5,43,86.813,2.6361974268473602
2.5,44,86.813,2.6361974268473602
2.5,45,86.813,2.6361974268473602
2.5,46,86.813,2.6361974268473602
2.5,47,86.813,2.6361974268473602
2.5,48,86.813,2.6361974268473602
2.5,49,86.813,2.6361974268473602
2.55,0,1.0,0.0
2.55,1,2.517,0.1330911583825496
2.55,2,6.398,0.3830423252549986
2.55,3,16.301,1.009167709650331
2.55,4,40.741,2.4073848933658653
2.55,5,69.608,2.9089933383939126
2.55,6,83.574,2.6528622487359996
2.55,7,87.484,2.5063940815174703
2.55,8,88.37,2.4628714804848215
2.55,9,88.627,2.4523002537845002
2.55,10,88.701,2.448541659244384
2.55,11,88.701,2.448541659244384
2.55,12,88.701,2.448541659244384
2.55,13,88.701,2.448541659244384
2.55,14,88.701,2.448541659244384
2.55,15,88.701,2.448541659244384
2.55,16,88.701,2.448541659244384
2.55,17,88.701,2.448541659244384
2.55,18,88.701,2.448541659244384
2.55,19,88.701,2.448541659244384
2.55,20,88.701,2.448541659244384
2.55,21,88.701,2.448541659244384
2.55,22,88.701,2.448541659244384
2.55,23,88.701,2.448541659244384
2.55,24,88.701,2.448541659244384
2.55,25,88.701,2.448541659244384
2.55,26,88.701,2.448541659244384
2.55,27,88.701,2.448541659244384
2.55,28,88.701,2.448541659244384
2.55,29,88.701,2.448541659244384
2.55,30,88.701,2.448541659244384
2.55,31,88.701,2.448541659244384
2.55,32,88.701,2.448541659244384
2.55,33,88.701,2.448541659244384
2.55,34,88.701,2.448541659244384
2.55,35,88.701,2.448541659244384
2.55,36,88.701,2.448541659244384
2.55,37,88.701,2.448541659244384
2.55,38,88.701,2.448541659244384
2.55,39,88.701,2.448541659244384
2.55,40,88.701,2.448541659244384
2.55,41,88.701,2.448541659244384
2.55,42,88.701,2.448541659244384
2.55,43,88.701,2.448541659244384
2.55,44,88.701,2.448541659244384
2.55,45,88.701,2.448541659244384
2.55,46,88.701,2.448541659244384
2.55,47,88.701,2.448541659244384
2.55,48,88.701,2.448541659244384
2.55,49,88.701,2.448541659244384
2.6,0,1.0,0.0
2.6,1,2.637,0.1309684709185941
2.6,2,7.019,0.403136945769476
2.6,3,18.199,1.0884559794951265
2.6,4,45.226,2.4917057120087165
2.6,5,74.24,2.787364386797762
2.6,6,86.416,2.444033042922328
2.6,7,89.639,2.2831187881772337
2.6,8,90.498,2.2174195221395507
2.6,9,90.849,2.1991853739751974
2.6,10,90.901,2.198408364557622
2.6,11,90.901,2.198408364557622
2.6,12,90.901,2.198408364557622
2.6,13,90.901,2.198408364557622
2.6,14,90.901,2.198408364557622
2.6,15,90.901,2.198408364557622
2.6,16,90.901,2.198408364557622
2.6,17,90.901,2.198408364557622
2.6,18,90.901,2.198408364557622
2.6,19,90.901,2.198408364557622
2.6,20,90.901,2.198408364557622
2.6,21,90.901,2.198408364557622
2.6,22,90.901,2.198408364557622
2.6,23,90.901,2.198408364557622
2.6,24,90.901,2.198408364557622
2.6,25,90.901,2.198408364557622
2.6,26,90.901,2.198408364557622
2.6,27,90.901,2.198408364557622
2.6,28,90.901,2.198408364557622
2.6,29,90.901,2.198408364557622
2.6,30,90.901,2.198408364557622
2.6,31,90.901,2.198408364557622
2.6,32,90.901,2.198408364557622
2.6,33,90.901,2.198408364557622
2.6,34,90.901,2.198408364557622
2.6,35,90.901,2.198408364557622
2.6,36,90.901,2.198408364557622
2.6,37,90.901,2.198408364557622
2.6,38,90.901,2.198408364557622
2.6,39,90.901,2.198408364557622
2.6,40,90.901,2.198408364557622
2.6,41,90.901,2.198408364557622
2.6,42,90.901,2.198408364557622
2.6,43,90.901,2.198408364557622
2.6,44,90.901,2.198408364557622
2.6,45,90.901,2.198408364557622
2.6,46,90.901,2.198408364557622
2.6,47,90.901,2.198408364557622
2.6,48,90.901,2.198408364557622
2.6,49,90.901,2.198408364557622
2.65,0,1.0,0.0
2.65,1,2.725,0.13594364685438398
2.65,2,7.292,0.41841757252587275
2.65,3,19.305,1.1878846046031448
2.65,4,47.519,2.609915922222008
2.65,5,75.295,2.8244669815897367
2.65,6,85.72,2.544566845588136
2.65,7,88.618,2.4071342952364745
2.65,8,89.287,2.378131710097449
2.65,9,89.361,2.3733365783466382
2.65,10,89.388,2.3730441085547938
2.65,11,89.388,2.3730441085547938
2.65,12,89.388,2.3730441085547938
2.65,13,89.388,2.3730441085547938
2.65,14,89.388,2.3730441085547938
2.65,15,89.388,2.3730441085547938
2.65,16,89.388,2.3730441085547938
2.65,17,89.388,2.3730441085547938
2.65,18,89.388,2.3730441085547938
2.65,19,89.388,2.3730441085547938
2.65,20,89.388,2.3730441085547938
2.65,21,89.388,2.3730441085547938
2.65,22,89.388,2.3730441085547938
2.65,23,89.388,2.3730441085547938
2.65,24,89.388,2.3730441085547938
2.65,25,89.388,2.3730441085547938
2.65,26,89.388,2.3730441085547938
2.65,27,89.388,2.3730441085547938
2.65,28,89.388,2.3730441085547938
2.65,29,89.388,2.3730441085547938
2.65,30,89.388,2.3730441085547938
2.65,31,89.388,2.3730441085547938
2.65,32,89.388,2.3730441085547938
2.65,33,89.388,2.3730441085547938
2.65,34,89.388,2.3730441085547938
2.65,35,89.388,2.3730441085547938
2.65,36,89.388,2.3730441085547938
2.65,37,89.388,2.3730441085547938
2.65,38,89.388,2.3730441085547938
2.65,39,89.388,2.3730441085547938
2.65,40,89.388,2.3730441085547938
2.65,41,89.388,2.3730441085547938
2.65,42,89.388,2.3730441085547938
2.65,43,89.388,2.3730441085547938
2.65,44,89.388,2.3730441085547938
2.65,45,89.388,2.3730441085547938
2.65,46,89.388,2.3730441085547938
2.65,47,89.388,2.3730441085547938
2.65,48,89.388,2.3730441085547938
2.65,49,89.388,2.3730441085547938
2.7,0,1.0,0.0
2.7,1,2.704,0.13059185298064868
2.7,2,7.078,0.405674029191438
2.7,3,18.893,1.1358839217803975
2.7,4,47.934,2.5648271638398796
2.7,5,76.515,2.784448572177041
2.7,6,86.484,2.476193012863618
2.7,7,89.265,2.3212821111315662
2.7,8,90.118,2.2833765374287793
2.7,9,90.21,2.2790280610605436
2.7,10,90.234,2.274536392165416
2.7,11,90.291,2.2705819434695513
2.7,12,90.295,2.270660336558933
2.7,13,90.295,2.270660336558933
2.7,14,90.295,2.270660336558933
2.7,15,90.295,2.270660336558933
2.7,16,90.295,2.270660336558933
2.7,17,90.295,2.270660336558933
2.7,18,90.295,2.270660336558933
2.7,19,90.295,2.270660336558933
2.7,20,90.295,2.270660336558933
2.7,21,90.295,2.270660336558933
2.7,22,90.295,2.270660336558933
2.7,23,90.295,2.270660336558933
2.7,24,90.295,2.270660336558933
2.7,25,90.295,2.270660336558933
2.7,26,90.295,2.270660336558933
2.7,27,90.295,2.270660336558933
2.7,28,90.295,2.270660336558933
2.7,29,90.295,2.270660336558933
2.7,30,90.295,2.270660336558933
2.7,31,90.295,2.270660336558933
2.7,32,90.295,2.270660336558933
2.7,33,90.295,2.270660336558933
2.7,34,90.295,2.270660336558933
2.7,35,90.295,2.270660336558933
2.7,36,90.295,2.270660336558933
2.7,37,90.295,2.270660336558933
2.7,38,90.295,2.270660336558933
2.7,39,90.295,2.270660336558933
2.7,40,90.295,2.270660336558933
2.7,41,90.295,2.270660336558933
2.7,42,90.295,2.270660336558933
2.7,43,90.295,2.270660336558933
2.7,44,90.295,2.270660336558933
2.7,45,90.295,2.270660336558933
2.7,46,90.295,2.270660336558933
2.7,47,90.295,2.270660336558933
2.7,48,90.295,2.270660336558933
2.7,49,90.295,2.270660336558933
2.75,0,1.0,0.0
2.75,1,2.715,0.13138686427539836
2.75,2,7.621,0.43104453533976805
2.75,3,20.892,1.2363399364557175
2.75,4,52.517,2.682836844473009
2.75,5,79.634,2.663639219763951
2.75,6,88.161,2.3302972349008257
2.75,7,90.576,2.178357116243248
2.75,8,91.242,2.130342324972503
2.75,9,91.492,2.1113410466119262
2.75,10,91.565,2.1086899988430474
2.75,11,91.565,2.1086899988430474
2.75,12,91.565,2.1086899988430474
2.75,13,91.565,2.1086899988430474
2.75,14,91.565,2.1086899988430474
2.75,15,91.565,2.1086899988430474
2.75,16,91.565,2.1086899988430474
2.75,17,91.565,2.1086899988430474
2.75,18,91.565,2.1086899988430474
2.75,19,91.565,2.1086899988430474
2.75,20,91.565,2.1086899988430474
2.75,21,91.565,2.1086899988430474
2.75,22,91.565,2.1086899988430474
2.75,23,91.565,2.1086899988430474
2.75,24,91.565,2.1086899988430474
2.75,25,91.565,2.1086899988430474
2.75,26,91.565,2.1086899988430474
2.75,27,91.565,2.1086899988430474
2.75,28,91.565,2.1086899988430474
2.75,29,91.565,2.1086899988430474
2.75,30,91.565,2.1086899988430474
2.75,31,91.565,2.1086899988430474
2.75,32,91.565,2.1086899988430474
2.75,33,91.565,2.1086899988430474
2.75,34,91.565,2.1086899988430474
2.75,35,91.565,2.1086899988430474
2.75,36,91.565,2.1086899988430474
2.75,37,91.565,2.1086899988430474
2.75,38,91.565,2.1086899988430474
2.75,39,91.565,2.1086899988430474
2.75,40,91.565,2.1086899988430474
2.75,41,91.565,2.1086899988430474
2.75,42,91.565,2.1086899988430474
2.75,43,91.565,2.1086899988430474
2.75,44,91.565,2.1086899988430474
2.75,45,91.565,2.1086899988430474
2.75,46,91.565,2.1086899988430474
2.75,47,91.565,2.1086899988430474
2.75,48,91.565,2.1086899988430474
2.75,49,91.565,2.1086899988430474
2.8,0,1.0,0.0
2.8,1,2.762,0.13720628148990555
2.8,2,7.816,0.44052061383297225
2.8,3,21.802,1.2800466931273604
2.8,4,54.689,2.691526277962218
2.8,5,81.018,2.6213991913451054
2.8,6,88.843,2.2988614182956155
2.8,7,90.58,2.1922979898033645
2.8,8,91.028,2.165310837025274
2.8,9,91.097,2.1595369314320862
2.8,10,91.118,2.1593686895752313
2.8,11,91.118,2.1593686895752313
2.8,12,91.118,2.1593686895752313
2.8,13,91.118,2.1593686895752313
2.8,14,91.118,2.1593686895752313
2.8,15,91.118,2.1593686895752313
2.8,16,91.118,2.1593686895752313
2.8,17,91.118,2.1593686895752313
2.8,18,91.118,2.1593686895752313
2.8,19,91.118,2.1593686895752313
2.8,20,91.118,2.1593686895752313
2.8,21,91.118,2.1593686895752313
2.8,22,91.118,2.1593686895752313
2.8,23,91.118,2.1593686895752313
2.8,24,91.118,2.1593686895752313
2.8,25,91.118,2.1593686895752313
2.8,26,91.118,2.1593686895752313
2.8,27,91.118,2.1593686895752313
2.8,28,91.118,2.1593686895752313
2.8,29,91.118,2.1593686895752313
2.8,30,91.118,2.1593686895752313
2.8,31,91.118,2.1593686895752313
2.8,32,91.118,2.1593686895752313
2.8,33,91.118,2.1593686895752313
2.8,34,91.118,2.1593686895752313
2.8,35,91.118,2.1593686895752313
2.8,36,91.118,2.1593686895752313
2.8,37,91.118,2.1593686895752313
2.8,38,91.118,2.1593686895752313
2.8,39,91.118,2.1593686895752313
2.8,40,91.118,2.1593686895752313
2.8,41,91.118,2.1593686895752313
2.8,42,91.118,2.1593686895752313
2.8,43,91.118,2.1593686895752313
2.8,44,91.118,2.1593686895752313
2.8,45,91.118,2.1593686895752313
2.8,46,91.118,2.1593686895752313
2.8,47,91.118,2.1593686895752313
2.8,48,91.118,2.1593686895752313
2.8,49,91.118,2.1593686895752313
2.85,0,1.0,0.0
2.85,1,2.843,0.13698838066199226
2.85,2,8.288,0.46662380276827164
2.85,3,23.596,1.3882806763103694
2.85,4,58.212,2.7292866138273766
2.85,5,82.926,2.549194718933336
2.85,6,89.338,2.2647147041499665
2.85,7,90.758,2.1940977450715593
2.85,8,90.945,2.184892413687578
2.85,9,90.951,2.1849844606681046
2.85,10,90.951,2.1849844606681046
2.85,11,90.951,2.1849844606681046
2.85,12,90.951,2.1849844606681046
2.85,13,90.951,2.1849844606681046
2.85,14,90.951,2.1849844606681046
2.85,15,90.951,2.1849844606681046
2.85,16,90.951,2.1849844606681046
2.85,17,90.951,2.1849844606681046
2.85,18,90.951,2.1849844606681046
2.85,19,90.951,2.1849844606681046
2.85,20,90.951,2.1849844606681046
2.85,21,90.951,2.1849844606681046
2.85,22,90.951,2.1849844606681046
2.85,23,90.951,2.1849844606681046
2.85,24,90.951,2.1849844606681046
2.85,25,90.951,2.1849844606681046
2.85,26,90.951,2.1849844606681046
2.85,27,90.951,2.1849844606681046
2.85,28,90.951,2.1849844606681046
2.85,29,90.951,2.1849844606681046
2.85,30,90.951,2.1849844606681046
2.85,31,90.951,2.1849844606681046
2.85,32,90.951,2.1849844606681046
2.85,33,90.951,2.1849844606681046
2.85,34,90.951,2.1849844606681046
2.85,35,90.951,2.1849844606681046
2.85,36,90.951,2.1849844606681046
2.85,37,90.951,2.1849844606681046
2.85,38,90.951,2.1849844606681046
2.85,39,90.951,2.1849844606681046
2.85,40,90.951,2.1849844606681046
2.85,41,90.951,2.1849844606681046
2.85,42,90.951,2.1849844606681046
2.85,43,90.951,2.1849844606681046
2.85,44,90.951,2.1849844606681046
2.85,45,90.951,2.1849844606681046
2.85,46,90.951,2.1849844606681046
2.85,47,90.951,2.1849844606681046
2.85,48,90.951,2.1849844606681046
2.85,49,90.951,2.1849844606681046
2.9,0,1.0,0.0
2.9,1,2.901,0.13637791433031277
2.9,2,8.434,0.456827840291429
2.9,3,24.523,1.4175944316542015
2.9,4,60.409,2.686257430130759
2.9,5,85.321,2.323195210659051
2.9,6,91.645,1.9981579310574773
2.9,7,92.673,1.933362071470782
2.9,8,92.822,1.927609112639601
2.9,9,92.822,1.927609112639601
2.9,10,92.822,1.927609112639601
2.9,11,92.822,1.927609112639601
2.9,12,92.822,1.927609112639601
2.9,13,92.822,1.927609112639601
2.9,14,92.822,1.927609112639601
2.9,15,92.822,1.927609112639601
2.9,16,92.822,1.927609112639601
2.9,17,92.822,1.927609112639601
2.9,18,92.822,1.927609112639601
2.9,19,92.822,1.927609112639601
2.9,20,92.822,1.927609112639601
2.9,21,92.822,1.927609112639601
2.9,22,92.822,1.927609112639601
2.9,23,92.822,1.927609112639601
2.9,24,92.822,1.927609112639601
2.9,25,92.822,1.927609112639601
2.9,26,92.822,1.927609112639601
2.9,27,92.822,1.927609112639601
2.9,28,92.822,1.927609112639601
2.9,29,92.822,1.927609112639601
2.9,30,92.822,1.927609112639601
2.9,31,92.822,1.927609112639601
2.9,32,92.822,1.927609112639601
2.9,33,92.822,1.927609112639601
2.9,34,92.822,1.927609112639601
2.9,35,92.822,1.927609112639601
2.9,36,92.822,1.927609112639601
2.9,37,92.822,1.927609112639601
2.9,38,92.822,1.927609112639601
2.9,39,92.822,1.927609112639601
2.9,40,92.822,1.927609112639601
2.9,41,92.822,1.927609112639601
2.9,42,92.822,1.927609112639601
2.9,43,92.822,1.927609112639601
2.9,44,92.822,1.927609112639601
2.9,45,92.822,1.927609112639601
2.9,46,92.822,1.927609112639601
2.9,47,92.822,1.927609112639601
2.9,48,92.822,1.927609112639601
2.9,49,92.822,1.927609112639601
2.95,0,1.0,0.0
2.95,1,3.039,0.146335195516893
2.95,2,8.87,0.5059593650154746
2.95,3,26.047,1.5265147504848642
2.95,4,62.559,2.7284568638693827
2.95,5,86.007,2.295477206123664
2.95,6,91.841,1.9912438709871623
2.95,7,92.641,1.9268926973421685
2.95,8,92.927,1.8982161057236908
2.95,9,93.089,1.8843191888044686
2.95,10,93.126,1.8826759533542514
2.95,11,93.126,1.8826759533542514
2.95,12,93.126,1.8826759533542514
2.95,13,93.126,1.8826759533542514
2.95,14,93.126,1.8826759533542514
2.95,15,93.126,1.8826759533542514
2.95,16,93.126,1.8826759533542514
2.95,17,93.126,1.8826759533542514
2.95,18,93.126,1.8826759533542514
2.95,19,93.126,1.8826759533542514
2.95,20,93.126,1.8826759533542514
2.95,21,93.126,1.8826759533542514
2.95,22,93.126,1.8826759533542514
2.95,23,93.126,1.8826759533542514
2.95,24,93.126,1.8826759533542514
2.95,25,93.126,1.8826759533542514
2.95,26,93.126,1.8826759533542514
2.95,27,93.126,1.8826759533542514
2.95,28,93.126,1.8826759533542514
2.95,29,93.126,1.8826759533542514
2.95,30,93.126,1.8826759533542514
2.95,31,93.126,1.8826759533542514
2.95,32,93.126,1.8826759533542514
2.95,33,93.126,1.8826759533542514
2.95,34,93.126,1.8826759533542514
2.95,35,93.126,1.8826759533542514
2.95,36,93.126,1.8826759533542514
2.95,37,93.126,1.8826759533542514
2.95,38,93.126,1.8826759533542514
2.95,39,93.126,1.8826759533542514
2.95,40,93.126,1.8826759533542514
2.95,41,93.126,1.8826759533542514
2.95,42,93.126,1.8826759533542514
2.95,43,93.126,1.8826759533542514
2.95,44,93.126,1.8826759533542514
2.95,45,93.126,1.8826759533542514
2.95,46,93.126,1.8826759533542514
2.95,47,93.126,1.8826759533542514
2.95,48,93.126,1.8826759533542514
2.95,49,93.126,1.8826759533542514
3.0,0,1.0,0.0
3.0,1,2.931,0.13215382549958754
3.0,2,8.762,0.46461674844694834
3.0,3,26.07,1.4287544911691619
3.0,4,64.662,2.7125057323494275
3.0,5,86.622,2.2962086046941295
3.0,6,91.461,2.0452124880975333
3.0,7,92.422,1.9662874637284773
3.0,8,92.615,1.9565806354203943
3.0,9,92.615,1.9565806354203943
3.0,10,92.615,1.9565806354203943
3.0,11,92.615,1.9565806354203943
3.0,12,92.615,1.9565806354203943
3.0,13,92.615,1.9565806354203943
3.0,14,92.615,1.9565806354203943
3.0,15,92.615,1.9565806354203943
3.0,16,92.615,1.9565806354203943
3.0,17,92.615,1.9565806354203943
3.0,18,92.615,1.9565806354203943
3.0,19,92.615,1.9565806354203943
3.0,20,92.615,1.9565806354203943
3.0,21,92.615,1.9565806354203943
3.0,22,92.615,1.9565806354203943
3.0,23,92.615,1.9565806354203943
3.0,24,92.615,1.9565806354203943
3.0,25,92.615,1.9565806354203943
3.0,26,92.615,1.9565806354203943
3.0,27,92.615,1.9565806354203943
3.0,28,92.615,1.9565806354203943
3.0,29,92.615,1.9565806354203943
3.0,30,92.615,1.9565806354203943
3.0,31,92.615,1.9565806354203943
3.0,32,92.615,1.9565806354203943
3.0,33,92.615,1.9565806354203943
3.0,34,92.615,1.9565806354203943
3.0,35,92.615,1.9565806354203943
3.0,36,92.615,1.9565806354203943
3.0,37,92.615,1.9565806354203943
3.0,38,92.615,1.9565806354203943
3.0,39,92.615,1.9565806354203943
3.0,40,92.615,1.9565806354203943
3.0,41,92.615,1.9565806354203943
3.0,42,92.615,1.9565806354203943
3.0,43,92.615,1.9565806354203943
3.0,44,92.615,1.9565806354203943
3.0,45,92.615,1.9565806354203943
3.0,46,92.615,1.9565806354203943
3.0,47,92.615,1.9565806354203943
3.0,48,92.615,1.9565806354203943
3.0,49,92.615,1.9565806354203943
